scene,seq,pair,dof,label text,label value,pred option,pred text,reason,question
pumpkin,seq-01,000614-000658,phi,rightward,20.0769,0,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right, capturing the same scene from a slightly different angle. The position of the objects and the layout of the kitchen remain consistent, indicating a rightward movement of the camera.",None
pumpkin,seq-06,000908-000944,phi,leftward,20.958045,1,leftward,"The source image shows a kitchen with red cabinets and a countertop with a sink. The target image appears to be taken from a different angle, showing the same kitchen but with a different perspective. The camera seems to have moved to the left, as the left side of the kitchen is more visible in the target image compared to the source image. Additionally, the angle of the camera has changed, making the left side of the kitchen more prominent in the target image.",None
pumpkin,seq-06,000891-000918,phi,leftward,18.044047,0,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right, capturing the same scene from a slightly different angle. The red cabinets and the black countertop remain in the same position, and the green and black vending machine is still visible in the background. The only noticeable difference is the slight shift in perspective, which suggests a rightward movement of the camera.",None
office,seq-03,000740-000773,phi,leftward,22.323526,0,leftward,"The source image shows a room with a desk, a chair, and a backpack. The target image appears to be taken from a different angle, showing the same room but with a different perspective. The camera seems to have moved closer to the desk and chair, giving a more detailed view of the objects in the room. This suggests that the camera moved leftward from the source image to the target image.",None
pumpkin,seq-06,000862-000887,phi,leftward,24.836733,0,rightward,"The target image appears to be a continuation of the source image, with the same objects and layout. The camera seems to have moved slightly to the right to capture the image, as the objects are in the same position but the perspective has changed slightly. There is no significant movement to the left or no movement at all, so the answer is rightward.",None
pumpkin,seq-06,000942-000972,phi,leftward,15.686586,1,rightward,"The target image is taken from a slightly different angle compared to the source image, with the camera positioned more to the right. This can be inferred from the change in the perspective of the red cabinets and the sink area. The angle of the camera has shifted, causing the objects to appear in a different spatial relationship, indicating a rightward movement of the camera.",None
office,seq-07,000175-000208,phi,leftward,20.000744,1,rightward,"The target image is taken from a slightly different angle compared to the source image, with the camera moving to the right. The position of the desk and the chair have not changed significantly, but the perspective of the image has shifted, indicating a rightward movement of the camera.",None
pumpkin,seq-01,000673-000703,phi,rightward,19.879665,1,rightward,"The target image appears to be a continuation or a closer view of the source image, with the camera moving to the right to capture a more detailed view of the kitchen area, particularly focusing on the appliances and the sink. The positioning of the objects and the perspective suggest a rightward movement from the source to the target image.",None
pumpkin,seq-01,000615-000672,phi,rightward,29.630243,0,leftward,"The source image shows a wider view of the kitchen area, while the target image is a closer view of the same area. The camera appears to have moved closer to the sink, focusing on the 'OTHER' label on the drawer, which indicates a leftward movement from the source image to the target image.",None
fire,seq-02,000055-000183,phi,rightward,20.434025,0,rightward,"The target image appears to be a continuation of the source image with a slight shift to the right, as the objects and their positions are very similar to those in the source image. The fire extinguisher, the 'FIRE' sign, the yellow caution sign, and the potted plant are all in the same relative positions, suggesting that the camera moved rightward to capture the target image.",None
heads,seq-01,000222-000249,phi,leftward,15.069571,0,rightward,"The position of the objects, particularly the two white heads, has not changed significantly between the source image and the target image. The background elements, such as the desk and the items on it, appear to be in the same relative positions. This suggests that the camera moved to the right, capturing the same scene from a slightly different angle or position.",None
office,seq-03,000776-000808,phi,leftward,20.387582,0,leftward,"The source image shows a room with a chair, a desk, and a backpack. The target image appears to be a continuation of the same room with the chair and backpack in the same position, but the desk and other objects are slightly different. This suggests that the camera moved leftward to capture the target image, as the main objects in the room remain consistent but the perspective changes slightly.",None
pumpkin,seq-03,000851-000881,phi,rightward,17.187186,0,leftward,"The source image shows a kitchen with red cabinets and a blue couch, while the target image shows the same kitchen but with a different angle and perspective. The camera appears to have moved closer to the couch and the counter, giving a more detailed view of the objects in the kitchen. This suggests that the camera moved leftward from the source image to the target image.",None
pumpkin,seq-01,000638-000708,phi,rightward,46.833926,2,rightward,"The target image appears to be taken from a different angle and perspective compared to the source image. The camera seems to have moved to the right, as the view of the kitchen is now more encompassing, showing additional elements such as the dishwasher and the wall in the background. The position of the sink and the counter also appear to be slightly different, indicating a change in the camera's position.",None
pumpkin,seq-01,000675-000703,phi,rightward,18.368649,1,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera moving to the right. This is evident from the position of the red cabinets and the sink, which are more visible in the target image. Additionally, the presence of the person in the background of the target image suggests that the camera has moved to a position where the person is now in the frame, which would require a rightward movement.",None
fire,seq-02,000044-000177,phi,rightward,16.839783,0,rightward,"The target image appears to be a continuation of the source image with a slight shift to the right, as the objects and their positions are very similar. The yellow caution sign and the fire extinguisher display are in the same relative positions, and the plant and the black object on the floor have moved slightly to the right as well. This suggests that the camera moved rightward to capture the target image.",None
pumpkin,seq-01,000655-000693,phi,rightward,26.980194,1,leftward,"The source image shows a kitchen with red cabinets and a sink. The target image appears to be taken from a different angle, with the camera positioned closer to the sink and the red cabinets. This suggests that the camera moved leftward from the source image to the target image.",None
pumpkin,seq-06,000938-000970,phi,leftward,17.165657,0,rightward,"The source image shows a kitchen with red cabinets and a sink. The target image appears to be taken from a different angle, showing more of the kitchen and the surrounding area. The camera seems to have moved to the right, as the view of the sink and cabinets is now more visible in the target image. The presence of additional objects such as a trash can and a paper towel dispenser in the target image also suggests that the camera has moved to a different location within the kitchen.",None
office,seq-07,000157-000191,phi,leftward,19.258184,1,unable to judge,"The source image and the target image appear to be taken from the same angle and perspective, with no significant changes in the layout or positioning of objects. The main difference is the lighting and clarity, with the target image being brighter and clearer than the source image. This suggests that the camera movement was not significant, and the main difference is due to changes in lighting conditions or camera settings.",None
pumpkin,seq-01,000610-000664,phi,rightward,27.143568,0,rightward,"The target image appears to be a continuation of the source image, with the camera moving to a different angle that captures the same scene. The red cabinets and the sink with the labels 'CANS', 'PLASTIC', and 'OTHER' are still visible, indicating that the camera has moved to a position where these elements are in the frame. The overall composition and perspective suggest a rightward movement from the source image to the target image.",None
office,seq-03,000730-000759,phi,leftward,19.870397,0,leftward,"The source image shows a room with a chair, a desk, and some objects scattered around. The target image appears to be taken from a different angle, showing more of the room and the objects. The camera seems to have moved leftward to capture the wider view of the room in the target image.",None
pumpkin,seq-01,000607-000648,phi,rightward,15.264768,1,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right, capturing the same scene from a slightly different angle. The red cabinets and the sink remain in the same position, and the labels on the bins are still visible. The only noticeable difference is the slight change in perspective, which suggests a rightward movement of the camera.",None
office,seq-03,000776-000806,phi,leftward,19.150736,0,leftward,"The source image shows a room with a chair, a desk, and a backpack. The target image appears to be a continuation of the same room with the same objects, but the perspective is slightly different. The chair and desk are in the same position, but the angle of the shot is different, suggesting that the camera has moved leftward to capture the image. The backpack and the window remain in the same position, further supporting the leftward movement of the camera.",None
pumpkin,seq-01,000646-000696,phi,rightward,36.492849,0,rightward,"The source image shows a kitchen with red cabinets and a sink, while the target image appears to be a continuation of the same scene with a different angle. The camera seems to have moved to the right, capturing a wider view of the kitchen, including the dishwasher and the countertop. The consistent color scheme and lighting conditions suggest that the camera movement is within the same room, and the rightward direction is the most plausible option.",None
pumpkin,seq-01,000637-000705,phi,rightward,45.298467,2,rightward,"The target image appears to be taken from a different angle and perspective compared to the source image. The camera seems to have moved to the right, as the view of the counter and cabinets has shifted, and the angle of the sink and the paper towels dispenser is different. Additionally, the lighting and shadows in the target image suggest a change in the camera's position relative to the objects in the scene.",None
pumpkin,seq-01,000691-000717,phi,rightward,15.390342,0,leftward,"The source image shows a kitchen with red cabinets and a black countertop. The target image appears to be taken from a different angle, showing more of the kitchen and the surrounding area. The camera seems to have moved leftward to capture the wider view of the kitchen and the adjacent room.",None
office,seq-07,000185-000215,phi,leftward,17.892543,1,leftward,"The target image is a continuation of the source image, with the camera moving to the right to capture the same scene. The position of the desk, chair, and the poster on the wall remain consistent, indicating that the camera has moved horizontally to the right without any significant change in perspective or angle.",None
fire,seq-02,000035-000184,phi,rightward,21.878237,0,leftward,"The source image shows a room with a fire extinguisher and a caution sign on the floor. The target image appears to be a continuation of the same scene with the same objects in place. There is no significant change in the position of the objects or the camera's perspective, indicating that the camera likely moved leftward to capture the target image.",None
office,seq-03,000747-000787,phi,leftward,25.804024,0,rightward,"The target image appears to be a continuation of the source image with a slight shift to the right, as indicated by the position of the objects and the camera angle. The desk and chair have not moved significantly, and the backpack is still in the same spot, suggesting that the camera has moved to the right while maintaining a similar perspective. The lighting and the room layout remain consistent, supporting the conclusion that the camera moved rightward.",None
office,seq-03,000734-000760,phi,leftward,17.972381,0,leftward,"The source image shows a room with a chair, a desk, and some equipment. The target image appears to be a continuation of the same room with the same objects, but the perspective is slightly different. The camera seems to have moved closer to the desk, giving a more detailed view of the items on it. The lighting and the position of the objects relative to each other remain consistent, indicating that the camera moved leftward from the source image to the target image.",None
office,seq-03,000735-000771,phi,leftward,24.460997,0,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the room. This suggests that the camera has moved rightward from the source image to the target image.",None
pumpkin,seq-06,000852-000891,phi,leftward,35.918268,2,rightward,"The target image appears to be taken from a different angle and perspective compared to the source image. The camera seems to have moved to the right, as the objects in the target image are more spread out and the perspective is slightly different. Additionally, the red cabinets in the background of the target image are not present in the source image, suggesting a change in camera position.",None
pumpkin,seq-06,000860-000895,phi,leftward,33.106083,2,rightward,"The target image appears to be taken from a different angle compared to the source image, with the camera positioned more to the right side of the scene. This suggests that the camera has moved to the right from the position in the source image to capture the target image.",None
office,seq-07,000239-000276,phi,leftward,22.50223,1,rightward,"The source image shows a room with a bed and a desk with a computer, while the target image shows the same room but with the camera positioned closer to the desk, giving a different perspective of the room. This suggests that the camera moved rightward from the source image to the target image.",None
office,seq-07,000182-000217,phi,leftward,20.055428,1,rightward,"The target image is taken from a slightly different angle compared to the source image, with the camera moving to the right. The position of the desk and the chair have not changed significantly, but the perspective of the room has shifted, indicating a rightward movement of the camera.",None
office,seq-03,000719-000747,phi,leftward,20.34014,1,leftward,"The target image appears to be a continuation of the source image, with the camera moving to the right to capture the same scene. The position of the desk and chair remains consistent, and the overall layout of the room does not change significantly. The only noticeable difference is the slight shift in perspective, indicating a rightward movement of the camera.",None
office,seq-08,000316-000355,phi,leftward,31.097739,0,leftward,"The source image shows a room with a desk and a chair, while the target image shows the same room but with a different angle and perspective. The camera appears to have moved closer to the desk and chair, resulting in a more detailed view of the objects in the room. This suggests that the camera moved leftward from the source image to the target image.",None
pumpkin,seq-01,000253-000285,phi,leftward,19.244707,0,rightward,"The target image appears to be a continuation of the source image with a slight shift to the right, indicating that the camera moved rightward from the source image to the target image. The objects and their positions remain consistent, suggesting a smooth transition without any significant rotation or change in perspective.",None
pumpkin,seq-03,000862-000894,phi,rightward,17.264059,0,rightward,"The target image appears to be a continuation of the source image with a slight shift in perspective. The arrangement of the furniture and the kitchen appliances remain consistent, indicating that the camera has moved to a position where it is looking at the same scene from a slightly different angle, likely moving rightward to capture the image.",None
pumpkin,seq-06,000917-000951,phi,leftward,19.19868,0,leftward,"The source image shows a kitchen with red cabinets and a countertop with various items on it. The target image appears to be a continuation of the same scene, with the same layout and objects in place. There is no significant movement or change in perspective between the two images, indicating that the camera likely moved leftward to capture the target image.",None
pumpkin,seq-06,000881-000914,phi,leftward,22.33395,0,leftward,"The source image shows a kitchen with a sink and a coffee machine, while the target image shows the same kitchen with the coffee machine in a different position. This indicates that the camera has moved leftward to capture the target image.",None
pumpkin,seq-01,000246-000285,phi,leftward,24.030683,0,leftward,The source image shows a kitchen with a coffee machine and a water dispenser. The target image shows the same kitchen with the coffee machine and water dispenser in the same position. This indicates that the camera moved leftward to capture the target image.,None
pumpkin,seq-01,000665-000709,phi,rightward,28.661903,0,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera possibly moved to the right side of the counter. The position of the sink and the cabinet labels remain consistent, but the perspective of the camera has shifted, giving a different view of the same scene.",None
redkitchen,seq-05,000517-000554,phi,leftward,22.380305,0,leftward,"The source image shows a television screen displaying a scene with a person walking, while the target image shows the same scene but with the person's position shifted to the right. This indicates that the camera has moved to the right to capture the target image, resulting in the person appearing in a different position relative to the camera's perspective.",None
office,seq-03,000736-000775,phi,leftward,26.584092,1,leftward,"The source image shows a room with a chair and a backpack, while the target image shows a different angle of the same room with the chair and backpack. The camera appears to have moved to the right to capture the target image, as the angle of the chair and backpack is different from the source image.",None
pumpkin,seq-06,000850-000912,phi,leftward,50.879482,1,rightward,"The source image shows a kitchen with a counter and a vending machine, while the target image shows a different angle of the same kitchen with a different view of the counter and vending machine. The camera appears to have moved to the right to capture the target image, as the vending machine and counter are in different positions compared to the source image.",None
office,seq-08,000313-000346,phi,leftward,23.225151,1,leftward,"The source image shows a room with a chair and a desk, while the target image shows the same room but with the chair and desk slightly shifted to the left. This indicates that the camera moved leftward from the source image to the target image.",None
chess,seq-01,000795-000838,phi,rightward,16.079587,1,rightward,"The target image is taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the room. This suggests that the camera has moved to the right from the source image to the target image.",None
pumpkin,seq-01,000644-000708,phi,rightward,44.821271,1,rightward,"The source image shows a kitchen with red cabinets and a sink, while the target image shows a different angle of the same kitchen with the same red cabinets and sink. The camera appears to have moved to the right to capture the target image, as the perspective and angle of the cabinets and sink have changed.",None
pumpkin,seq-01,000652-000708,phi,rightward,38.192604,1,rightward,"The source image shows a kitchen with a sink and a countertop, while the target image shows a different angle of the same kitchen with a different view of the sink and countertop. The camera appears to have moved to the right to capture the target image, as the perspective and angle of the objects have changed.",None
pumpkin,seq-01,000632-000663,phi,rightward,17.033103,1,leftward,"The source image shows a kitchen with red cabinets and a sink. The target image appears to be taken from a slightly different angle, with the camera having moved to the left, as the sink and the red cabinets are more prominently displayed in the target image. The leftward movement of the camera is evident from the change in perspective and the positioning of the objects in the image.",None
redkitchen,seq-14,000703-000730,phi,leftward,26.781419,0,rightward,"The source image (image1) shows a blurry view of a counter with some objects on it, while the target image (image2) is a clearer and more focused image of the same counter with the same objects. This suggests that the camera moved rightward from the source image to the target image to capture a clearer and more detailed view of the same scene.",None
redkitchen,seq-14,000701-000728,phi,leftward,27.373873,0,leftward,"The source image is blurry and lacks clear details, making it difficult to accurately assess the camera movement. However, the target image appears to be a clearer and more focused version of the same scene, suggesting that the camera moved leftward to capture the image. The leftward movement would allow the camera to maintain a consistent perspective and composition between the two images.",None
pumpkin,seq-06,000879-000917,phi,leftward,27.123125,0,rightward,"The target image appears to be a continuation of the source image, with the camera moving rightward to capture the same scene. The layout and objects in the kitchen remain consistent, indicating that the camera has moved horizontally to the right without any significant change in perspective or angle.",None
pumpkin,seq-01,000229-000267,phi,leftward,23.648201,1,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera moving to the right. This is evident from the change in the position of the objects on the counter, such as the microwave and the coffee machine, which are now more to the right in the target image than in the source image. Additionally, the perspective of the red cabinets has shifted, indicating a rightward movement of the camera.",None
pumpkin,seq-01,000611-000654,phi,rightward,18.888916,1,leftward,"The target image appears to be a continuation of the source image, with a slight shift in perspective. The camera seems to have moved to the right, as the angle of the shot is slightly different, and the view of the sink and the red cabinets is more prominent in the target image. The labels on the bins and the overall layout of the kitchen remain consistent, indicating that the camera has moved horizontally to the right.",None
office,seq-03,000759-000796,phi,leftward,22.250188,1,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera has moved leftward to focus on the desk and the chair, resulting in a narrower field of view in the target image compared to the source image.",None
