scene,seq,pair,dof,label text,label value,pred option,pred text,reason,question
redkitchen,seq-04,000362-000399,phi,rightward,15.299785,right,rightward,"The source image is blurry and lacks detail, making it difficult to determine the exact camera movement. However, the target image appears to be a clearer and more focused version of the same scene, suggesting that the camera moved to the right to capture the image. The position of the objects in the target image is consistent with the source image, indicating that the camera likely moved horizontally to the right.",None
pumpkin,seq-01,000260-000298,phi,leftward,22.321939,left,leftward,"The image appears to be taken from a slightly different angle, with the camera moving to the left. The left side of the image is more in focus compared to the right side, which is slightly blurred. This suggests that the camera moved to the left while taking the second image.",None
pumpkin,seq-06,000893-000931,phi,leftward,23.398905,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. This suggests that the camera has moved closer to the objects in the kitchen, resulting in a leftward rotation of the camera.",None
pumpkin,seq-06,000899-000929,phi,leftward,18.759676,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. This suggests that the camera has moved closer to the objects in the kitchen, resulting in a leftward rotation of the camera.",None
office,seq-08,000324-000349,phi,leftward,22.729422,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and chair, resulting in a leftward rotation of the camera to capture the image.",None
pumpkin,seq-06,000853-000881,phi,leftward,28.502468,left,leftward,"The source image shows a kitchen with a counter and a coffee machine, while the target image shows a different angle of the same kitchen with the coffee machine in a different position. The camera appears to have moved to the left to capture the target image, as the coffee machine is now on the left side of the counter.",None
redkitchen,seq-14,000697-000724,phi,leftward,26.106739,left,leftward,"The source image is blurry and lacks clear details, making it difficult to determine the exact camera movement. However, the target image appears to be a clearer and more focused version of the same scene, suggesting that the camera moved leftward to capture the image. The leftward movement would allow the camera to maintain a consistent perspective and composition while providing a clearer view of the objects in the scene.",None
redkitchen,seq-05,000515-000567,phi,leftward,28.912831,left,leftward,"The source image shows a wider view of the room with the TV and shelves, while the target image is a closer view of the same area. This suggests that the camera has moved closer to the objects, likely rotating leftward to focus on the details of the TV and shelves.",None
pumpkin,seq-01,000665-000709,phi,rightward,28.661903,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source image to the target image.",None
redkitchen,seq-05,000143-000258,phi,leftward,16.792759,left,leftward,"The source image is taken from a slightly different angle compared to the target image. The table and chairs are more visible in the source image, and the counter appears to be further away. This suggests that the camera has moved to the left, allowing for a clearer view of the table and chairs, and the counter appears to be closer in the target image.",None
office,seq-03,000876-000909,phi,rightward,17.459608,left,leftward,"The main camera movement from the source image to the target image appears to be a leftward rotation. This is inferred from the position of the objects in the room, such as the desk and the chair, which seem to have shifted to the left in the target image. Additionally, the angle of the window and the position of the mannequins in the background have also changed, further supporting the leftward rotation movement.",None
pumpkin,seq-01,000269-000304,phi,leftward,19.605692,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved closer to the counter and the coffee machine, resulting in a leftward rotation of the camera.",None
pumpkin,seq-01,000691-000717,phi,rightward,15.390342,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. This suggests that the camera has moved closer to the subject, which is consistent with a leftward rotation.",None
pumpkin,seq-01,000649-000696,phi,rightward,34.26138,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
pumpkin,seq-06,000891-000924,phi,leftward,21.525736,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. This suggests that the camera has moved closer to the objects in the kitchen, resulting in a leftward rotation of the camera.",None
pumpkin,seq-01,000675-000713,phi,rightward,24.485378,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the scene. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
pumpkin,seq-01,000615-000667,phi,rightward,26.127151,right,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right, capturing the same scene but from a slightly different angle. The red cabinets and the sink remain in the same position, but the perspective has shifted, indicating a rightward rotation of the camera.",None
pumpkin,seq-01,000635-000703,phi,rightward,43.807737,left,leftward,"The source image shows a kitchen with red cabinets and a sink, while the target image shows a different angle of the same kitchen with a different arrangement of objects and a different view of the sink. The camera appears to have moved to the left to capture the target image, as the objects and the sink are in different positions compared to the source image.",None
pumpkin,seq-06,000908-000949,phi,leftward,24.048844,left,leftward,"The source image shows a kitchen with red cabinets and a countertop with a sink. The target image appears to be taken from a different angle, showing more of the left side of the kitchen, including the left cabinet and a portion of the left countertop. This suggests that the camera moved leftward from the source image to the target image.",None
pumpkin,seq-01,000222-000265,phi,leftward,22.36641,left,leftward,"The vending machine in the source image is positioned to the left side of the image, while in the target image, it is positioned more towards the center. This suggests that the camera has moved to the left, allowing for a wider view of the scene.",None
pumpkin,seq-01,000689-000719,phi,rightward,17.429398,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the kitchen. This suggests a rightward rotation of the camera during the transition from the source image to the target image.",None
office,seq-07,000159-000187,phi,leftward,16.607467,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved leftward to focus on the desk and the items on it, as well as the bookshelf and the poster on the wall. The left side of the room is more visible in the target image, while the right side is less visible, indicating a leftward movement of the camera.",None
office,seq-07,000241-000272,phi,leftward,18.26754,left,leftward,"The source image is taken from a slightly different angle compared to the target image. The position of the desk and the chairs appear to be more to the left in the source image, while in the target image, they are more to the right. This suggests that the camera has moved to the left to capture the target image.",None
pumpkin,seq-01,000261-000298,phi,leftward,21.572128,left,leftward,"The image appears to be taken from a slightly different angle, with the camera moving to the left, as the left side of the image is more in focus and the right side is slightly blurred. This suggests that the camera moved leftward from the source image to the target image.",None
pumpkin,seq-06,000877-000924,phi,leftward,33.353205,left,leftward,"The source image shows a kitchen with a counter and a coffee machine, while the target image shows a different angle of the same kitchen with a different view of the counter and coffee machine. The camera appears to have moved to the left to capture the target image, as the angle of the counter and the coffee machine is different from the source image.",None
pumpkin,seq-06,000862-000887,phi,leftward,24.836733,left,leftward,The source image shows a view of a kitchen with a vending machine on the left side. The target image shows a similar view but with the vending machine now on the right side. This indicates that the camera has moved to the right to capture the target image.,None
redkitchen,seq-04,000612-000641,phi,leftward,17.577783,left,leftward,"The source image shows a wider view of the scene, while the target image is a closer view of the same scene. The camera appears to have moved closer to the objects, resulting in a leftward rotation of the scene.",None
pumpkin,seq-01,000689-000723,phi,rightward,19.127966,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
office,seq-07,000154-000187,phi,leftward,17.966557,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The position of the bookshelf and the desk remains the same, but the perspective changes, indicating that the camera has moved to a position closer to the desk, which suggests a leftward rotation.",None
pumpkin,seq-01,000692-000720,phi,rightward,16.509274,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. This suggests that the camera has moved closer to the objects in the kitchen, resulting in a leftward rotation of the camera.",None
redkitchen,seq-05,000517-000554,phi,leftward,22.380305,left,leftward,"The source image shows a television screen displaying a scene with a person walking, while the target image shows the same scene but the person is now further to the left on the screen. This indicates that the camera has moved to the left to capture the image, resulting in the person appearing more to the left in the target image compared to the source image.",None
office,seq-03,000776-000806,phi,leftward,19.150736,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and the chair, resulting in a leftward rotation of the camera to capture the target image.",None
office,seq-03,000778-000812,phi,leftward,21.469472,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and chair, resulting in a leftward rotation of the camera to capture the target image.",None
office,seq-03,000777-000802,phi,leftward,15.419783,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and the chair, resulting in a leftward rotation of the camera to capture the target image.",None
redkitchen,seq-04,000341-000366,phi,rightward,15.476302,left,leftward,"The sign 'BEING HUMAN' appears to be rotated slightly to the left in the target image compared to the source image, indicating a leftward rotation of the camera. Additionally, the angle of the desk and the position of the objects on it seem to have shifted slightly to the left, further supporting the conclusion of a leftward camera movement.",None
pumpkin,seq-01,000620-000666,phi,rightward,22.564247,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera when moving from the source image to the target image.",None
pumpkin,seq-06,000901-000936,phi,leftward,20.90486,left,leftward,"The source image shows a counter with red cabinets and a sink, while the target image shows a different angle of the same counter with red cabinets and a sink. The camera appears to have moved to the left to capture the target image, as the angle of the counter and cabinets is different from the source image.",None
pumpkin,seq-06,000875-000904,phi,leftward,22.523666,left,leftward,"The source image (image1) shows a counter with a vending machine on the left side, while the target image (image2) shows the same counter but with the vending machine now on the right side. This indicates that the camera has moved to the right, causing the vending machine to appear on the opposite side of the counter.",None
pumpkin,seq-01,000677-000703,phi,rightward,16.501417,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
heads,seq-01,000215-000242,phi,leftward,17.501885,left,leftward,The position of the objects on the desk appears to have shifted to the left in the target image compared to the source image. This suggests that the camera moved to the left when capturing the target image.,None
office,seq-03,000763-000797,phi,leftward,19.621168,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and the chair, resulting in a leftward rotation of the camera to capture the image.",None
office,seq-08,000317-000349,phi,leftward,25.120151,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and chair, resulting in a leftward rotation of the camera to capture the image.",None
pumpkin,seq-03,000867-000895,phi,rightward,16.376847,left,leftward,"The position of the objects in the image has not changed significantly between the source image and the target image. The blue sofa, the red cabinets, the green apple, and the gray armchair are all in the same locations. The only noticeable difference is the slight blurring of the image, which suggests that the camera moved slightly during the transition from the source image to the target image. However, the overall composition and positioning of the objects remain consistent, indicating that the main camera movement was likely a leftward rotation.",None
pumpkin,seq-01,000638-000708,phi,rightward,46.833926,left,leftward,"The source image shows a kitchen with red cabinets and a countertop with a sink. The target image appears to be taken from a different angle, showing more of the kitchen and the person standing at the sink. The person's position in the target image is consistent with the source image, but the angle of the shot is different. The person is facing the same direction in both images, and the countertop and sink are in the same position relative to the person. Therefore, the main camera movement from the source image to the target image is a leftward rotation.",None
pumpkin,seq-06,000850-000912,phi,leftward,50.879482,left,leftward,"The source image shows a kitchen with a counter and a fridge, while the target image shows a different angle of the same kitchen with a different view of the counter and fridge. The camera appears to have moved to the left to capture the new angle, resulting in a leftward rotation.",None
fire,seq-02,000044-000177,phi,rightward,16.839783,right,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right to capture the same scene. The position of the objects, such as the yellow caution sign and the fire extinguisher display, remain consistent, indicating that the camera has moved horizontally to the right.",None
pumpkin,seq-06,000900-000932,phi,leftward,19.621533,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved closer to the counter, capturing a more detailed view of the sink and the items on it. This suggests a leftward rotation of the camera.",None
pumpkin,seq-06,000889-000930,phi,leftward,25.754703,left,leftward,"The source image shows a kitchen with red cabinets and a countertop with various items. The target image appears to be taken from a slightly different angle, with the red cabinets now appearing more prominent and the countertop items less visible. This suggests that the camera has moved to the left, allowing for a clearer view of the cabinets.",None
pumpkin,seq-06,000856-000891,phi,leftward,33.745627,left,leftward,"The source image shows a kitchen with a counter and a vending machine, while the target image shows a different angle of the same kitchen with the vending machine in the foreground. The camera appears to have moved to the left to capture the new angle, as the vending machine is now more prominent in the frame.",None
pumpkin,seq-06,000942-000972,phi,leftward,15.686586,right,rightward,"The target image is taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests that the camera has moved to the right when viewing the target image from the source image.",None
pumpkin,seq-01,000671-000711,phi,rightward,25.757587,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source image to the target image.",None
pumpkin,seq-01,000652-000708,phi,rightward,38.192604,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved leftward to focus on a specific area of the kitchen, likely the sink and the countertop.",None
office,seq-08,000330-000357,phi,leftward,26.508789,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and chair, resulting in a leftward rotation of the camera to capture the target image.",None
pumpkin,seq-01,000245-000279,phi,leftward,21.887287,left,leftward,"The source image shows a kitchen with a counter and a large appliance, while the target image shows the same kitchen with the large appliance now in a different position. The camera appears to have moved to the left to capture the new angle of the appliance, indicating a leftward rotation.",None
pumpkin,seq-03,000862-000894,phi,rightward,17.264059,left,leftward,"The watermelon appears to be in a similar position in both images, but the couch and the chair have moved slightly to the left, indicating that the camera has moved leftward to capture the second image.",None
pumpkin,seq-06,000852-000891,phi,leftward,35.918268,left,leftward,"The source image shows a kitchen with a counter and a coffee machine, while the target image shows a different angle of the same kitchen with the coffee machine in a different position. The camera appears to have moved to the left to capture the target image, as the coffee machine is now on the left side of the frame instead of the right side in the source image.",None
pumpkin,seq-01,000227-000255,phi,leftward,15.123004,left,leftward,"The vending machine and the coffee maker are positioned similarly in both images, but the left side of the image in the target image is more to the left compared to the source image. This suggests that the camera has moved to the left, capturing a wider view of the scene.",None
pumpkin,seq-06,000886-000921,phi,leftward,23.471569,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. This suggests that the camera has moved closer to the objects in the kitchen, resulting in a leftward rotation of the camera.",None
office,seq-03,000729-000767,phi,leftward,26.353348,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and the computer, resulting in a leftward rotation of the camera to capture the target image.",None
pumpkin,seq-01,000633-000709,phi,rightward,47.166995,right,rightward,"The target image appears to be taken from a different angle than the source image, with the camera positioned more to the right side of the counter. The red cabinets and the black countertop are more prominently visible in the target image, suggesting that the camera has moved to a position where these elements are more in view. Additionally, the perspective of the sink and the stove has shifted, indicating a change in the camera's position relative to the objects in the room.",None
office,seq-03,000720-000750,phi,leftward,21.403525,left,leftward,"The source image is taken from a slightly different angle compared to the target image. The desk and the chair are positioned similarly in both images, but the source image appears to be taken from a slightly more frontal angle, making the left side of the desk and chair more visible. This suggests that the camera moved leftward from the source image to the target image.",None
redkitchen,seq-05,000513-000563,phi,leftward,27.316209,left,leftward,"The source image shows a scene with a red shelf and a television displaying a red screen. The target image appears to be a continuation of the scene with the television still displaying the red screen. The camera seems to have moved to the left, as the position of the television and the shelf remains consistent, but the angle of the shot has changed, making the scene appear as if the camera has moved to the left.",None
office,seq-03,000760-000787,phi,leftward,16.504665,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and the objects on it, such as the chair and the backpack, indicating a leftward rotation.",None
pumpkin,seq-01,000691-000721,phi,rightward,17.435131,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the scene. This suggests that the camera has moved to the right when comparing the two images.",None
pumpkin,seq-02,000272-000298,phi,leftward,17.745654,left,leftward,"The source image is taken from a slightly different angle compared to the target image. The camera appears to have moved to the left, as the left side of the image is more visible in the target image. Additionally, the angle of the camera seems to be more direct in the target image, making the objects appear larger and more in focus compared to the source image.",None
pumpkin,seq-01,000680-000717,phi,rightward,21.801779,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the kitchen. This suggests a rightward rotation of the camera during the transition from the source image to the target image.",None
pumpkin,seq-03,000163-000190,phi,leftward,18.324563,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. This suggests that the camera has moved closer to the subject, which is consistent with a leftward rotation.",None
pumpkin,seq-01,000695-000721,phi,rightward,15.163256,left,leftward,"The left side of the kitchen in the source image is more visible in the target image, indicating that the camera has moved to the left. The right side of the kitchen, which was more visible in the source image, is now partially obscured by the counter in the target image. This suggests a leftward rotation of the camera.",None
pumpkin,seq-01,000647-000711,phi,rightward,44.623806,right,rightward,"The source image shows a kitchen with red cabinets and a sink, while the target image shows a different angle of the same kitchen with a different view of the sink and cabinets. The camera appears to have moved to the right to capture the target image, as the perspective and angle of the objects have changed.",None
office,seq-07,000175-000202,phi,leftward,16.028037,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and the picture on the wall, resulting in a leftward rotation of the camera.",None
office,seq-07,000239-000276,phi,leftward,22.50223,left,leftward,"The source image shows a room with a desk and a computer, while the target image shows the same room but with the desk and computer moved to the left side of the frame. This indicates that the camera has moved leftward to capture the target image.",None
pumpkin,seq-02,000262-000294,phi,leftward,31.734643,left,leftward,"The source image shows a kitchen with red cabinets and a countertop, while the target image shows a different angle of the same kitchen with a couch in the foreground. The camera appears to have moved to the left to capture the new perspective, as the red cabinets and countertop are now in a different position relative to the couch.",None
office,seq-08,000319-000355,phi,leftward,30.253546,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved leftward to focus on the desk and chair in the foreground, resulting in a narrower field of view and a more detailed view of the objects in the room.",None
pumpkin,seq-01,000624-000671,phi,rightward,23.531548,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved closer to the counter, focusing on the sink area, which suggests a leftward rotation from the source image to the target image.",None
