scene,seq,pair,dof,label text,label value,pred option,pred text,reason,question
pumpkin,seq-01,000271-000300,phi,leftward,15.991267,left,leftward,"The image appears to be taken from a slightly different angle, with the camera moving to the left, as the left side of the image is more in focus and the right side is slightly blurred. This suggests that the camera moved leftward from the source image to the target image.",None
pumpkin,seq-03,000867-000895,phi,rightward,16.376847,left,leftward,"The position of the objects in the image has not changed significantly between the source image and the target image. The blue sofa, the red cabinets, the green apple, and the gray armchair are all in the same locations. The only noticeable difference is the slight blurring of the image, which suggests that the camera moved slightly during the transition from the source image to the target image. However, the overall composition and perspective of the scene remain consistent, indicating that the main camera movement was likely a leftward rotation.",None
pumpkin,seq-01,000697-000726,phi,rightward,15.88169,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
heads,seq-01,000215-000242,phi,leftward,17.501885,left,leftward,The position of the objects on the desk appears to have shifted slightly to the left in the target image compared to the source image. This suggests that the camera moved to the left when capturing the target image.,None
office,seq-03,000730-000759,phi,leftward,19.870397,left,leftward,"The source image is taken from a slightly different angle compared to the target image. The desk and the chair are positioned similarly in both images, but the source image shows a wider view of the room, including the back of the chair and the wall art, which are not visible in the target image. This suggests that the camera has moved to the left to capture the target image, providing a closer view of the desk and chair without the additional elements seen in the source image.",None
office,seq-08,000313-000346,phi,leftward,23.225151,left,leftward,"The source image shows a room with a chair and some office equipment, while the target image shows a similar room but with the chair and equipment slightly shifted to the left. This suggests that the camera moved leftward to capture the target image.",None
fire,seq-02,000036-000176,phi,rightward,17.501379,right,rightward,"The camera appears to have moved to the right, as the position of the objects in the image has shifted to the right, and the perspective of the objects has changed slightly. The fire extinguisher and the yellow caution sign are now more to the right side of the image compared to the source image. The plant and the red fire extinguisher display have also moved to the right, and the floor pattern has become more visible, indicating a rightward movement of the camera.",None
pumpkin,seq-01,000689-000723,phi,rightward,19.127966,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
office,seq-03,000750-000790,phi,leftward,25.300213,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and chair, resulting in a leftward rotation of the camera to capture the image.",None
pumpkin,seq-01,000608-000657,phi,rightward,22.98506,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved closer to the counter, focusing on the sink and the items on it, which suggests a leftward rotation from the source image to the target image.",None
pumpkin,seq-02,000270-000295,phi,leftward,20.715411,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved closer to the counter, capturing a more detailed view of the items on it. This suggests a leftward rotation of the camera.",None
pumpkin,seq-03,000851-000881,phi,rightward,17.187186,right,rightward,"The position of the objects in the image has shifted to the right, indicating that the camera has moved to the right. The blue couch and the green apple are now positioned more towards the right side of the image compared to the source image. This suggests that the camera has moved to the right, capturing a wider view of the room.",None
pumpkin,seq-06,000862-000887,phi,leftward,24.836733,left,leftward,"The source image shows a view of a kitchen with a vending machine on the left side. The target image shows a similar view but with the vending machine now on the right side. This indicates that the camera has moved to the right, rotating 180 degrees to show the opposite side of the vending machine.",None
office,seq-03,000876-000909,phi,rightward,17.459608,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and the objects on it, such as the chair and the backpack, indicating a leftward rotation.",None
pumpkin,seq-01,000652-000708,phi,rightward,38.192604,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved leftward to focus on a specific area of the kitchen, likely the sink and the countertop.",None
pumpkin,seq-01,000608-000660,phi,rightward,25.513391,left,leftward,"The source image shows a clear view of the kitchen with red cabinets and a sink. The target image appears to be taken from a different angle, with the camera positioned closer to the sink and the red cabinets appearing more prominent. This suggests that the camera has moved to the left, allowing for a closer view of the sink and cabinets.",None
fire,seq-02,000050-000188,phi,rightward,22.448422,right,rightward,"The yellow caution sign in the foreground has moved to the right side of the image, indicating that the camera has moved to the right to capture the image. Additionally, the position of the fire extinguisher and the red box has shifted slightly to the right, further supporting the conclusion that the camera has moved rightward.",None
pumpkin,seq-01,000614-000658,phi,rightward,20.0769,left,leftward,"The source image is taken from a slightly different angle compared to the target image. The camera appears to have moved to the left, as the left side of the sink and the labels on the bins are more visible in the target image. Additionally, the angle of the camera seems to have shifted, making the left side of the image more prominent in the target image.",None
redkitchen,seq-05,000515-000567,phi,leftward,28.912831,left,leftward,"The source image shows a wider view of the room with the television and shelves, while the target image is a closer view of the same area. The camera appears to have moved closer to the television, capturing a more focused and detailed view of the items on the shelves and the screen content. This suggests a leftward rotation of the camera to achieve the perspective seen in the target image.",None
pumpkin,seq-06,000924-000957,phi,leftward,18.798075,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
pumpkin,seq-01,000619-000674,phi,rightward,28.542106,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved leftward to focus on a specific area of the kitchen, likely the sink and the countertop.",None
pumpkin,seq-01,000615-000672,phi,rightward,29.630243,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
pumpkin,seq-06,000899-000929,phi,leftward,18.759676,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved leftward to focus on a specific area of the kitchen, likely the sink and countertop.",None
pumpkin,seq-06,000852-000891,phi,leftward,35.918268,left,leftward,"The source image shows a kitchen with a counter and a coffee machine, while the target image shows a different angle of the same kitchen with the coffee machine in a different position. The coffee machine in the source image is on the left side, while in the target image it is on the right side. This suggests that the camera has moved to the right to capture the target image, resulting in a leftward rotation of the camera's position relative to the source image.",None
pumpkin,seq-01,000222-000265,phi,leftward,22.36641,left,leftward,"The vending machine in the source image is positioned to the left side of the image, while in the target image, it is more centrally located. This suggests that the camera has moved to the right, capturing the vending machine from a different angle and position.",None
pumpkin,seq-01,000675-000709,phi,rightward,21.697035,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the scene. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
pumpkin,seq-01,000239-000279,phi,leftward,26.480473,left,leftward,"The source image shows a kitchen with a refrigerator on the left side, while the target image shows the same kitchen with the refrigerator now on the right side. This indicates that the camera has moved to the right, rotating 180 degrees to show the opposite side of the refrigerator.",None
office,seq-03,000777-000802,phi,leftward,15.419783,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and the chair, resulting in a leftward rotation of the camera to capture the target image.",None
pumpkin,seq-01,000237-000268,phi,leftward,21.47566,left,leftward,"The vending machine in the source image is positioned to the left side of the image, while in the target image, it is more centrally located. This suggests that the camera has moved to the right, capturing the vending machine from a different angle and position.",None
pumpkin,seq-06,000881-000914,phi,leftward,22.33395,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved closer to the counter and the coffee machine, resulting in a leftward rotation of the camera.",None
pumpkin,seq-01,000635-000703,phi,rightward,43.807737,left,leftward,"The source image shows a kitchen with red cabinets and a sink, while the target image appears to be taken from a different angle, showing a different part of the kitchen. The position of the sink and the cabinets in the source image is similar to the position of the cabinets in the target image, suggesting that the camera moved leftward to capture the target image.",None
fire,seq-02,000047-000179,phi,rightward,17.203386,right,rightward,"The target image appears to be a continuation of the source image with a slight shift to the right, indicating that the camera has moved to the right to capture the new image. The objects and their positions relative to each other have not changed significantly, suggesting a smooth transition from one image to the next without any abrupt movements or rotations.",None
pumpkin,seq-01,000691-000717,phi,rightward,15.390342,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. This suggests that the camera has moved leftward to focus on a specific area of the kitchen, likely the sink and the countertop.",None
redkitchen,seq-05,000519-000553,phi,leftward,21.276915,left,leftward,"The source image shows a television screen displaying a red screen with white dots, while the target image shows the same television screen with the red screen now displaying a different pattern of white dots. This suggests that the camera has moved to the left of the television screen to capture the target image, resulting in a leftward rotation of the camera.",None
pumpkin,seq-01,000236-000265,phi,leftward,20.566588,left,leftward,"The source image shows a kitchen with a countertop and various appliances, while the target image appears to be taken from a different angle, showing more of the red cabinets and less of the countertop. This suggests that the camera moved to the left to capture the target image.",None
fire,seq-02,000033-000180,phi,rightward,19.819575,right,rightward,"The target image appears to be a continuation of the source image with a slight shift to the right. The position of the objects, such as the fire extinguisher and the caution sign, have not changed significantly, indicating a rightward movement of the camera. The carpet pattern and the plant also show a consistent alignment with the source image, supporting the conclusion of a rightward camera movement.",None
office,seq-03,000747-000787,phi,leftward,25.804024,left,leftward,"The source image is taken from a slightly different angle compared to the target image. The camera appears to have moved to the left, as the left side of the desk and the backpack are more visible in the target image. Additionally, the angle of the chair and the position of the computer monitor have changed, indicating a leftward rotation.",None
redkitchen,seq-05,000013-000055,phi,leftward,16.142275,left,leftward,"The source image shows a television screen displaying a scene with a person, while the target image shows the same scene but from a slightly different angle. The person's position relative to the television screen has not changed significantly, indicating that the camera has moved to the left of the original position to capture the image. The leftward movement of the camera is evident from the change in the perspective of the person and the surrounding objects.",None
pumpkin,seq-06,000860-000895,phi,leftward,33.106083,left,leftward,"The source image is taken from a slightly different angle compared to the target image, with the camera moving to the left to capture the scene. The position of the vending machine and the counter in the background have shifted, indicating a leftward rotation of the camera.",None
pumpkin,seq-01,000675-000703,phi,rightward,18.368649,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. This suggests that the camera has moved closer to the subject, which is consistent with a leftward rotation.",None
heads,seq-01,000606-000632,phi,rightward,16.1991,left,leftward,"The source image shows a clearer and more detailed view of the desk and its contents, while the target image is blurry and lacks detail. This suggests that the camera moved leftward to capture the source image, resulting in the loss of detail in the target image.",None
pumpkin,seq-06,000877-000924,phi,leftward,33.353205,left,leftward,"The source image shows a kitchen with a counter and a coffee machine, while the target image shows a different angle of the same kitchen with a different view of the counter and coffee machine. The camera appears to have moved to the left to capture the target image, as the angle of the counter and the coffee machine is different from the source image.",None
pumpkin,seq-01,000646-000696,phi,rightward,36.492849,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
pumpkin,seq-01,000261-000298,phi,leftward,21.572128,left,leftward,"The target image appears to be a leftward rotation of the source image. The position of the coffee machine and the red cabinets have shifted to the left, indicating a leftward movement of the camera.",None
pumpkin,seq-01,000260-000298,phi,leftward,22.321939,left,leftward,"The left side of the image is more in focus in the target image compared to the source image, indicating a leftward rotation of the camera.",None
fire,seq-02,000031-000176,phi,rightward,18.254349,right,rightward,"The target image appears to be a continuation of the source image with a slight shift to the right. The position of the objects, such as the fire extinguisher and the yellow caution sign, have not changed significantly, indicating that the camera has moved to the right while maintaining a similar perspective. The background elements, like the plant and the wall, are also consistent, further supporting the rightward movement of the camera.",None
office,seq-07,000241-000272,phi,leftward,18.26754,left,leftward,"The source image is taken from a slightly different angle compared to the target image. The position of the desk and the chairs appear to be more to the left in the source image, indicating a leftward rotation of the camera.",None
redkitchen,seq-14,000697-000724,phi,leftward,26.106739,left,leftward,"The source image is blurry and lacks clear details, making it difficult to determine the exact camera movement. However, the target image appears to be a clearer and more focused version of the same scene, suggesting that the camera moved leftward to capture the image. The leftward movement would allow the camera to maintain a consistent perspective of the scene while providing a clearer view of the details.",None
pumpkin,seq-01,000227-000255,phi,leftward,15.123004,left,leftward,"The vending machine on the left side of the image is more prominent in the target image, indicating that the camera has moved to the left to capture the image. Additionally, the angle of the camera seems to have shifted slightly to the left, as the objects on the right side of the image are now more visible compared to the source image. This suggests a leftward rotation of the camera.",None
pumpkin,seq-01,000637-000705,phi,rightward,45.298467,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved leftward to focus on a specific area of the kitchen, likely the sink and the countertop.",None
pumpkin,seq-01,000610-000664,phi,rightward,27.143568,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera when moving from the source image to the target image.",None
pumpkin,seq-03,000860-000893,phi,rightward,17.354625,left,leftward,"The position of the objects in the image has not changed significantly between the source image and the target image. The blue sofa, the green pumpkin, and the red cabinets are all in the same relative positions. However, the source image appears to be taken from a slightly different angle, making the left side of the image appear more prominent. This suggests that the camera has moved slightly to the left when comparing the source image to the target image.",None
redkitchen,seq-04,000612-000641,phi,leftward,17.577783,left,leftward,"The source image shows a view of a counter with various items on it, while the target image appears to be taken from a slightly different angle, showing more of the left side of the counter. This suggests that the camera has moved to the left to capture the target image.",None
office,seq-03,000776-000808,phi,leftward,20.387582,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and chair, resulting in a leftward rotation of the camera to capture the image.",None
pumpkin,seq-01,000611-000654,phi,rightward,18.888916,left,leftward,"The source image is taken from a slightly different angle compared to the target image. The camera appears to have moved to the left, as the angle of the red cabinets and the sink has changed. The labels on the cabinets are also more visible in the source image, indicating a closer view of the objects.",None
pumpkin,seq-06,000903-000932,phi,leftward,17.607082,left,leftward,"The source image shows a kitchen with red cabinets and a countertop with a sink. The target image appears to be taken from a different angle, showing more of the left side of the kitchen, including the red cabinets and a portion of the countertop. The camera seems to have moved to the left to capture this image, as the right side of the kitchen is not visible in the target image.",None
office,seq-08,000317-000349,phi,leftward,25.120151,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved leftward to focus on the specific area of the room that is shown in the target image.",None
pumpkin,seq-06,000934-000965,phi,leftward,18.202988,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera to capture the image.",None
office,seq-07,000241-000273,phi,leftward,18.829098,left,leftward,"The source image is taken from a slightly different angle compared to the target image. The position of the desks and chairs appears to be more to the left in the source image, indicating a leftward rotation of the camera. Additionally, the light source from the window seems to be coming from a slightly different angle, further supporting the leftward movement of the camera.",None
fire,seq-02,000049-000184,phi,rightward,20.188966,right,rightward,"The camera appears to have moved to the right, as the position of the objects in the image has shifted to the right, and the perspective of the objects has changed slightly. The fire extinguisher sign and the plant are now more to the right in the target image compared to the source image.",None
pumpkin,seq-01,000691-000721,phi,rightward,17.435131,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
pumpkin,seq-06,000893-000931,phi,leftward,23.398905,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved leftward to focus on a specific area, likely the sink and the countertop, as seen in the target image. The leftward movement is also supported by the presence of the 'PLANT' sign in the source image, which is not visible in the target image, suggesting that the camera has moved closer to the sink area.",None
pumpkin,seq-01,000236-000283,phi,leftward,30.476948,left,leftward,"The source image shows a kitchen with a counter and various appliances, while the target image shows a different angle of the same kitchen with the appliances and counter in a different arrangement. The camera appears to have moved to the left, capturing a wider view of the kitchen and showing more of the surrounding area.",None
pumpkin,seq-02,000272-000298,phi,leftward,17.745654,left,leftward,"The source image is taken from a slightly different angle compared to the target image. The camera appears to have moved to the left, as the left side of the image is more visible in the target image, and the right side of the image is more visible in the source image. Additionally, the position of the blue sofa in the source image is more to the left compared to the target image, further indicating a leftward movement of the camera.",None
pumpkin,seq-01,000633-000709,phi,rightward,47.166995,right,rightward,"The source image shows a kitchen with red cabinets and a countertop with a sink. The target image appears to be taken from a different angle, showing more of the kitchen, including a dishwasher and a coffee machine. The camera seems to have moved to the right, capturing a wider view of the kitchen.",None
fire,seq-02,000055-000183,phi,rightward,20.434025,left,leftward,"The fire extinguisher and the fire sign are positioned similarly in both images, suggesting that the camera moved to the left to capture the target image. The yellow caution sign is also in a similar position in both images, further supporting the leftward movement of the camera.",None
redkitchen,seq-05,000511-000565,phi,leftward,29.078437,left,leftward,"The source image shows a view of a reception area with a large screen displaying a red background with white dots, and the target image shows a similar view but with the screen now displaying a red background with white lines. The position of the screen and the objects on the shelf have not changed significantly, indicating that the camera has moved to the left to capture the target image.",None
pumpkin,seq-01,000638-000708,phi,rightward,46.833926,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved leftward to focus on a specific area of the kitchen, likely the sink and the countertop.",None
redkitchen,seq-14,000701-000728,phi,leftward,27.373873,left,leftward,"The source image is blurry and the target image is clear, indicating that the camera moved from a moving state to a stationary state. The left side of the source image is more blurred than the right side, suggesting that the camera was moving towards the left when the image was taken. Therefore, the main camera movement from the source image to the target image is leftward rotation.",None
pumpkin,seq-03,000854-000882,phi,rightward,15.021832,left,leftward,"The position of the objects in the image has not changed significantly between the source image and the target image. The main difference is the camera angle, which has been rotated to the left, making the objects appear more aligned with the left edge of the image. This suggests that the camera has moved to the left of the original position, resulting in a leftward rotation.",None
office,seq-03,000770-000807,phi,leftward,22.80955,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and chair, resulting in a leftward rotation of the camera to capture the image.",None
office,seq-08,000324-000349,phi,leftward,22.729422,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved leftward to focus on the desk and the chair in the foreground, resulting in a narrower field of view and a more zoomed-in perspective.",None
pumpkin,seq-01,000665-000709,phi,rightward,28.661903,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
office,seq-07,000239-000276,phi,leftward,22.50223,left,leftward,"The source image shows a room with a desk and a computer setup, while the target image shows a different angle of the same room with the desk and computer setup. The position of the desk and the computer setup has not changed significantly, but the angle of the shot has been altered. The camera appears to have moved to the left, as the left side of the room is more visible in the target image, and the right side of the room is less visible. This suggests that the camera has moved to the leftward direction to capture the target image.",None
pumpkin,seq-06,000850-000912,phi,leftward,50.879482,right,rightward,"The source image shows a kitchen with a counter and a fridge, while the target image shows a different angle of the same kitchen with a different view of the fridge. The camera appears to have moved to the right to capture the target image, as the fridge is now in a different position relative to the counter.",None
office,seq-07,000242-000270,phi,leftward,16.168376,left,leftward,"The source image is more blurry and the target image is clearer, indicating that the camera moved from a more blurry to a clearer position, which suggests a leftward rotation.",None
office,seq-03,000734-000760,phi,leftward,17.972381,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and the computer, indicating a leftward rotation from the source image to the target image.",None
office,seq-08,000316-000355,phi,leftward,31.097739,left,leftward,"The source image shows a room with a desk and a chair, while the target image shows the same room but with the camera positioned closer to the desk, giving a different perspective. This suggests that the camera has moved leftward to capture the image.",None
office,seq-07,000159-000187,phi,leftward,16.607467,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The position of the bookshelf and the desk remains consistent, indicating that the camera has moved leftward to capture the closer view.",None
pumpkin,seq-06,000900-000932,phi,leftward,19.621533,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved leftward to focus on a specific area of the kitchen, likely the sink and countertop.",None
office,seq-08,000325-000355,phi,leftward,27.87809,left,leftward,"The source image shows a room with a computer setup on the left side, while the target image shows the same room with the computer setup on the right side. This indicates that the camera has moved to the right, capturing the same scene from a different angle.",None
pumpkin,seq-06,000879-000917,phi,leftward,27.123125,left,leftward,"The source image shows a kitchen with a counter and a machine on the left side, while the target image shows the same kitchen with the machine now on the right side. This indicates that the camera has moved to the right to capture the target image.",None
office,seq-03,000763-000797,phi,leftward,19.621168,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and chair, resulting in a leftward rotation of the camera to capture the image.",None
office,seq-03,000752-000783,phi,leftward,20.227693,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and the objects on it, such as the computer monitor and the chair, indicating a leftward rotation from the source image to the target image.",None
fire,seq-02,000044-000177,phi,rightward,16.839783,right,rightward,"The target image appears to be a continuation of the source image with a slight shift to the right. The position of the objects, such as the fire extinguisher and the caution sign, have not changed significantly, indicating that the camera has moved to the right while maintaining a similar angle and perspective. The carpet pattern and the plant also show a consistent alignment with the source image, supporting the conclusion that the camera has moved rightward.",None
office,seq-03,000759-000796,phi,leftward,22.250188,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and chair, resulting in a leftward rotation of the camera to capture the image.",None
office,seq-08,000330-000357,phi,leftward,26.508789,left,leftward,"The source image shows a wider view of the room with two chairs and a desk, while the target image is a closer view of the same room, focusing on the desk and the chair in the foreground. This suggests that the camera has moved leftward to capture the closer view of the room.",None
pumpkin,seq-06,000938-000970,phi,leftward,17.165657,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image. The position of the objects, such as the sink and the cabinets, suggest that the camera has moved to the right side of the original position. Additionally, the presence of the paper towel dispenser on the wall in the target image, which is not visible in the source image, supports the idea that the camera has moved to a new position, likely to the right of the original camera position.",None
pumpkin,seq-03,000163-000190,phi,leftward,18.324563,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved closer to the counter and sink, resulting in a leftward rotation of the camera to capture the image.",None
pumpkin,seq-01,000607-000648,phi,rightward,15.264768,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved closer to the counter, capturing a more detailed view of the items on it. This suggests a leftward rotation of the camera.",None
office,seq-07,000191-000219,phi,leftward,15.916691,left,leftward,"The source image shows a room with a desk and a poster on the wall. The target image appears to be taken from a slightly different angle, with the desk and the poster appearing more to the left compared to the source image. This suggests that the camera moved to the left when transitioning from the source image to the target image.",None
office,seq-07,000175-000208,phi,leftward,20.000744,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The position of the desk and the chair in the target image is consistent with their position in the source image, but the perspective is different. The desk and chair appear larger in the target image, indicating that the camera has moved closer to the objects. This suggests that the camera has moved leftward from the source image to the target image.",None
office,seq-03,000729-000767,phi,leftward,26.353348,left,leftward,"The source image shows a room with a chair, a desk, and some items scattered around. The target image appears to be taken from a slightly different angle, with the chair and desk appearing more to the left compared to the source image. This suggests that the camera has moved to the left, capturing a wider view of the room. The position of the backpack and the desk also supports this observation, as they appear to be more to the left in the target image than in the source image.",None
office,seq-07,000182-000218,phi,leftward,20.6164,left,leftward,"The source image is taken from a slightly different angle compared to the target image. The desk and the chair are positioned similarly in both images, but the source image shows a wider view of the room, indicating that the camera has moved to the left to capture the target image. The position of the bookshelf and the wall art also suggest a leftward movement.",None
pumpkin,seq-01,000671-000711,phi,rightward,25.757587,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
pumpkin,seq-06,000889-000930,phi,leftward,25.754703,left,leftward,"The source image shows a kitchen with red cabinets and a countertop with various items. The target image appears to be taken from a different angle, showing more of the red cabinets and less of the countertop items. This suggests that the camera moved to the left to capture the target image, as the red cabinets are more prominent and the items on the countertop are less visible.",None
pumpkin,seq-01,000269-000304,phi,leftward,19.605692,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved leftward to focus on the counter and the coffee machine, resulting in a narrower field of view in the target image compared to the source image.",None
office,seq-07,000175-000202,phi,leftward,16.028037,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved leftward to capture the closer view of the desk and the artwork on the wall.",None
pumpkin,seq-01,000613-000672,phi,rightward,31.174937,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved closer to the counter, focusing on the sink area, which suggests a leftward rotation from the source image to the target image.",None
pumpkin,seq-01,000647-000672,phi,rightward,19.650168,left,leftward,"The position of the 'OTHER' label on the red cabinet has moved from the right side in the source image to the left side in the target image, indicating a leftward rotation of the camera.",None
pumpkin,seq-06,000888-000918,phi,leftward,20.136242,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved leftward to focus on a specific area of the kitchen, likely the sink and countertop.",None
office,seq-08,000308-000354,phi,leftward,33.563086,left,leftward,"The source image shows a room with a chair and a desk, while the target image shows a similar room but with the chair and desk in different positions. The chair in the source image is closer to the left side of the room, while in the target image, it is positioned more towards the center. This suggests that the camera has moved to the left, capturing the room from a different angle and positioning the chair and desk differently in the frame.",None
pumpkin,seq-01,000657-000700,phi,rightward,29.413147,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
pumpkin,seq-01,000629-000710,phi,rightward,47.816568,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved leftward to focus on a specific area of the kitchen, likely the sink and the countertop.",None
