scene,seq,pair,dof,label text,label value,pred option,pred text,reason,question
pumpkin,seq-06,000893-000931,phi,leftward,23.398905,1,leftward,"The position of the red cabinets and the sink in the source image is consistent with their position in the target image, indicating that the camera has rotated to the right to capture the scene. The left side of the source image is now the right side of the target image, and vice versa. The presence of the 'PLASTIC' and 'OTHER' labels on the red cabinets in the source image is not visible in the target image, suggesting that the camera has rotated to a new angle. The overall layout and objects in the image remain consistent, confirming the rightward rotation of the camera.",None
pumpkin,seq-01,000638-000708,phi,rightward,46.833926,1,leftward,"The position of the red cabinets and the sink in the source image is consistent with their position in the target image, indicating that the camera has rotated to the left. The leftward rotation is the only movement that would maintain the relative positions of the objects while changing the perspective.",None
pumpkin,seq-01,000675-000703,phi,rightward,18.368649,1,leftward,"The position of the objects in the kitchen, such as the sink and the cabinets, have shifted to the right in the target image compared to the source image. This indicates that the camera has rotated to the right to capture the new view.",None
office,seq-07,000241-000272,phi,leftward,18.26754,1,leftward,"The source image shows a room with a desk and a chair facing the camera. In the target image, the desk and chair are rotated to the right, indicating a leftward rotation of the camera. The position of the window and the objects on the desk also support this observation.",None
pumpkin,seq-01,000608-000660,phi,rightward,25.513391,1,leftward,"The position of the 'PLASTIC' label on the counter appears to have shifted from the left side of the image in the source image to the right side in the target image, indicating a leftward rotation of the camera.",None
office,seq-07,000182-000217,phi,leftward,20.055428,1,leftward,The source image shows a room with a desk and a poster on the wall. The target image shows the same room but the poster is now facing the opposite direction. This indicates that the camera has rotated to the left to view the poster from a different angle.,None
pumpkin,seq-01,000689-000719,phi,rightward,17.429398,1,leftward,"The position of the objects in the source image is slightly different from the target image. The sink and the red cabinets are more prominent in the source image, while in the target image, the black countertop and the black appliances are more prominent. This suggests that the camera has rotated to the right, making the black appliances and countertop more visible in the target image.",None
office,seq-08,000325-000355,phi,leftward,27.87809,1,leftward,"In the source image, the computer tower is positioned to the left side of the desk, while in the target image, the computer tower is more centrally located. This suggests that the camera has rotated to the right to capture the image, as the computer tower has moved from a left-leaning position to a more central one.",None
office,seq-03,000781-000806,phi,leftward,15.632855,1,leftward,"The position of the chair and the backpack in the source image is slightly different from the target image. In the source image, the chair is positioned more to the left and the backpack is closer to the right side of the image. In the target image, the chair is positioned more to the right and the backpack is closer to the left side of the image. This suggests that the camera has rotated to the right to capture the target image.",None
pumpkin,seq-01,000691-000721,phi,rightward,17.435131,1,leftward,"The position of the objects, particularly the red cabinets and the black countertop, have shifted to the left in the target image compared to the source image. This indicates a leftward rotation of the camera.",None
office,seq-08,000313-000346,phi,leftward,23.225151,1,leftward,"In the source image, the computer desk is positioned to the left side of the room, and in the target image, the desk appears to be more centered. This suggests that the camera has rotated to the right, allowing for a more central view of the room.",None
pumpkin,seq-03,000854-000882,phi,rightward,15.021832,1,leftward,"The position of the objects, particularly the blue armchair and the green object, have shifted to the right in the target image compared to the source image. This indicates a leftward rotation of the camera.",None
office,seq-03,000721-000758,phi,leftward,26.729647,1,leftward,"In the source image, the computer monitor is positioned to the left side of the desk, while in the target image, the monitor is more centrally located. This suggests that the camera has rotated to the right to capture the target image, as the monitor has moved from a left-leaning position to a more central one.",None
pumpkin,seq-06,000899-000929,phi,leftward,18.759676,1,leftward,"The position of the objects in the source image is slightly different from the target image. The sink and the red cabinets are more aligned in the target image, suggesting a leftward rotation of the camera. Additionally, the sign on the wall appears to be more to the left in the target image, which supports the conclusion of a leftward rotation.",None
pumpkin,seq-06,000857-000891,phi,leftward,32.460798,1,leftward,"The source image shows a room with a door on the right side, while the target image shows the same room with the door now on the left side. This indicates that the camera has rotated to the left, causing the door to switch positions from right to left.",None
fire,seq-02,000033-000180,phi,rightward,19.819575,1,leftward,"The main camera movement from the source image to the target image appears to be a leftward rotation. This is inferred from the position of the yellow caution sign, which is now more to the left in the target image compared to the source image. Additionally, the fire extinguisher and the fire sign on the red board are also shifted to the left, indicating a rotation of the camera to the left.",None
pumpkin,seq-01,000619-000674,phi,rightward,28.542106,1,leftward,"The position of the 'OTHER' label on the red cabinet has shifted from the left side in the source image to the right side in the target image, indicating a leftward rotation of the camera. Additionally, the angle of the camera seems to have changed, as the perspective of the sink and the countertop has altered, further supporting the conclusion of a leftward rotation.",None
pumpkin,seq-06,000884-000918,phi,leftward,22.888267,1,leftward,"The position of the coffee machine in the source image is slightly to the left compared to the target image, indicating a leftward rotation. Additionally, the angle of the counter in the source image is more vertical, while in the target image it is more horizontal, suggesting a rotation as well.",None
office,seq-03,000776-000808,phi,leftward,20.387582,1,leftward,"In the source image, the chair is positioned to the left side of the desk, while in the target image, the chair is positioned to the right side of the desk. This indicates that the camera has rotated to the right to capture the target image. Additionally, the backpack is located in the same position in both images, further supporting the conclusion that the camera has rotated to the right.",None
pumpkin,seq-01,000646-000696,phi,rightward,36.492849,1,leftward,"The sink and the countertop appear to have shifted to the right in the target image compared to the source image, indicating a leftward rotation of the camera.",None
pumpkin,seq-01,000253-000285,phi,leftward,19.244707,1,leftward,"The position of the coffee machine and the water dispenser in the source image is slightly different from the target image. The coffee machine is positioned more to the right in the target image, and the water dispenser is positioned more to the left. This suggests that the camera has rotated to the right to capture the target image.",None
pumpkin,seq-06,000900-000931,phi,leftward,18.896098,1,leftward,"The position of the sink and the counter in the source image is slightly different from the target image. In the source image, the sink is positioned more towards the left side of the image, while in the target image, it is more towards the center. This suggests that the camera has rotated to the right to capture the target image. Additionally, the red cabinets in the source image are more prominent and closer to the camera, while in the target image, they are slightly further away and appear smaller, which supports the idea of a rightward rotation.",None
heads,seq-01,000606-000632,phi,rightward,16.1991,1,leftward,"In the source image, the computer keyboard and the monitor are positioned in a way that suggests the camera is facing the right side of the desk. In the target image, the keyboard and monitor appear to be rotated to the left, indicating that the camera has moved to the left side of the desk. Therefore, the main camera movement is a leftward rotation.",None
pumpkin,seq-06,000941-000971,phi,leftward,15.612829,1,leftward,"The position of the objects, particularly the sink and the labels on the red bins, have shifted to the right in the target image compared to the source image. This indicates a leftward rotation of the camera.",None
office,seq-03,000747-000787,phi,leftward,25.804024,1,leftward,"The main camera movement from the source image to the target image is a leftward rotation. This is inferred from the position of the objects in the images. In the source image, the chair is positioned to the right side of the frame, while in the target image, the chair is positioned to the left side of the frame. This indicates that the camera has rotated to the left to capture the target image. Additionally, the backpack and the desk in the background have also shifted to the right in the target image, further supporting the leftward rotation of the camera.",None
pumpkin,seq-01,000236-000283,phi,leftward,30.476948,1,leftward,"In the source image, the vending machine is positioned to the left side of the image, while in the target image, it is more centrally located. This suggests that the camera has rotated to the right to capture the target image, allowing for a more central view of the vending machine.",None
pumpkin,seq-06,000908-000944,phi,leftward,20.958045,1,leftward,"The position of the objects in the source image is slightly different from the target image. The sink and the counter in the source image are positioned more to the left compared to the target image. This suggests that the camera has moved to the right, rotating the view to capture the same scene from a different angle. The red cabinets and the tiled backsplash remain consistent, confirming that the camera has not moved leftward or upward/downward.",None
pumpkin,seq-01,000647-000672,phi,rightward,19.650168,1,leftward,"The position of the 'OTHER' label on the cabinet has shifted from the left side in the source image to the right side in the target image, indicating a leftward rotation of the camera.",None
pumpkin,seq-06,000853-000881,phi,leftward,28.502468,1,leftward,"In the source image, the coffee machine is positioned to the left side of the image, while in the target image, it is more centrally located. This suggests that the camera has rotated to the right to capture the target image, allowing for a more central view of the coffee machine.",None
pumpkin,seq-06,000942-000972,phi,leftward,15.686586,1,leftward,"The position of the sink and the placement of objects on the counter appear to have shifted to the right in the target image compared to the source image. This suggests that the camera has rotated to the right, capturing the same scene from a different angle.",None
office,seq-03,000752-000783,phi,leftward,20.227693,1,leftward,"The position of the objects in the source image is slightly different from the target image. The chair in the source image is positioned more to the left compared to the target image. Additionally, the backpack in the source image is closer to the right side of the image, while in the target image, it is positioned more towards the center. These changes in object positions suggest that the camera has rotated to the right to capture the target image.",None
pumpkin,seq-01,000283-000313,phi,leftward,18.188043,1,leftward,"The position of the microwave oven in the source image is slightly to the left compared to its position in the target image. This indicates that the camera has rotated to the right to capture the target image. Additionally, the angle of the microwave oven in the target image is more aligned with the camera's perspective, suggesting a rightward rotation.",None
office,seq-03,000776-000806,phi,leftward,19.150736,1,leftward,"The position of the chair and the desk in the source image is slightly different from the target image. In the source image, the chair is positioned more to the left and the desk is more to the right compared to the target image. This suggests that the camera has moved to the right, rotating the scene to align the chair and desk more centrally in the frame. The backpack and the mannequin head are also positioned differently, further supporting the rightward rotation of the camera.",None
pumpkin,seq-06,000900-000932,phi,leftward,19.621533,1,leftward,"The position of the sink and the counter in the source image is slightly different from the target image. In the source image, the sink is positioned more towards the left side of the image, while in the target image, it is more towards the center. This suggests that the camera has rotated to the right to capture the target image. Additionally, the red cabinets in the source image are more prominent and closer to the camera, while in the target image, they are slightly further away and appear smaller, which supports the idea of a rightward rotation.",None
pumpkin,seq-06,000892-000924,phi,leftward,20.840932,1,leftward,"The position of the objects in the source image is slightly different from the target image. The sink and the red cabinets are more aligned in the target image, suggesting a leftward rotation of the camera. Additionally, the reflection of the objects in the mirror has shifted, further indicating a leftward movement.",None
pumpkin,seq-01,000656-000698,phi,rightward,28.940508,1,leftward,"The sink and the countertop appear to have shifted to the right in the target image compared to the source image, indicating a leftward rotation of the camera.",None
pumpkin,seq-01,000657-000700,phi,rightward,29.413147,1,leftward,"The position of the sink and the counter in both images are consistent, indicating that the camera has rotated to the left. The red cabinets and the tiles on the wall also appear to be in the same position, further supporting the conclusion that the camera has rotated to the left.",None
pumpkin,seq-01,000680-000717,phi,rightward,21.801779,1,leftward,"The position of the objects in the kitchen, such as the sink and the cabinets, have shifted to the right in the target image compared to the source image. This indicates that the camera has rotated to the right to capture the new view of the kitchen.",None
fire,seq-02,000044-000177,phi,rightward,16.839783,1,leftward,"The yellow caution sign in the foreground has moved to the right side of the image, indicating a leftward rotation of the camera. Additionally, the fire extinguisher display has shifted slightly to the right, and the plant has moved to a new position, further supporting the conclusion that the camera has rotated leftward.",None
pumpkin,seq-06,000889-000930,phi,leftward,25.754703,1,leftward,"The position of the objects in the source image is slightly different from the target image. The sink and the counter in the source image are positioned more to the left compared to the target image. This suggests that the camera has moved to the right, rotating the view of the objects. The red cabinets in the background also appear to be more to the left in the source image, further supporting the rightward rotation of the camera.",None
office,seq-07,000154-000187,phi,leftward,17.966557,1,leftward,"The source image shows a room with a poster on the wall and a desk with some items on it. The target image shows the same room but the poster is now on the right side of the wall, indicating a leftward rotation of the camera. The desk and its contents appear to be in the same position, confirming the rotation.",None
pumpkin,seq-06,000862-000887,phi,leftward,24.836733,1,leftward,"In the source image, the kitchen appliances are positioned to the right side of the image, while in the target image, they are more centrally located. This suggests that the camera has rotated to the left, allowing for a more central view of the appliances.",None
chess,seq-01,000775-000832,phi,rightward,15.533438,1,leftward,"The books and other items on the shelf appear to have shifted to the right in the target image compared to the source image, indicating a leftward rotation of the camera.",None
pumpkin,seq-01,000245-000279,phi,leftward,21.887287,1,leftward,"The position of the coffee machine in the source image is slightly to the left compared to the target image. This suggests that the camera has moved to the right, capturing the coffee machine from a different angle. Additionally, the red cabinets in the source image are more prominent and closer to the camera, while in the target image, they are further away and partially obscured by the coffee machine. This further supports the conclusion that the camera has moved to the right.",None
office,seq-08,000319-000355,phi,leftward,30.253546,1,leftward,"In the source image, the computer monitor is positioned to the left side of the desk, while in the target image, the monitor is more centrally located. This suggests that the camera has rotated to the right to capture the image, as the monitor has moved from a left-leaning position to a more central one.",None
fire,seq-02,000036-000176,phi,rightward,17.501379,1,leftward,"The camera appears to have rotated leftward from the source image to the target image. This is inferred from the position of the yellow caution sign, which is now more prominently displayed on the left side of the frame in the target image, whereas in the source image, it was positioned more towards the right side. Additionally, the fire extinguisher and the fire safety sign are now more aligned with the camera's perspective in the target image, suggesting a leftward rotation.",None
pumpkin,seq-01,000649-000696,phi,rightward,34.26138,1,leftward,"The position of the sink and the counter in both images are consistent, indicating that the camera has rotated to the left. The red cabinets and the tiled backsplash are also in the same position, further supporting the leftward rotation.",None
fire,seq-02,000047-000179,phi,rightward,17.203386,1,leftward,"The yellow caution sign in the foreground has moved from the left side of the source image to the right side of the target image, indicating a leftward rotation of the camera. Additionally, the fire extinguisher and the fire safety sign have not changed their positions relative to each other, further supporting the conclusion that the camera has rotated leftward.",None
office,seq-03,000771-000802,phi,leftward,18.779978,1,leftward,"The position of the chair and the desk in the source image is slightly different from the target image. In the source image, the chair is positioned more to the left and the desk is more to the right compared to the target image. This suggests that the camera has moved to the right, rotating the scene to align the objects in a more consistent manner. The window and the mannequin head in the background have not changed position, which further supports the idea that the camera has moved to the right. The backpack and the computer tower remain in the same position, indicating that the camera has not moved up or down. Therefore, the main camera movement from the source image to the target image is a leftward rotation.",None
pumpkin,seq-01,000685-000716,phi,rightward,17.733957,1,leftward,"The position of the red cabinets and the sink in the source image is consistent with their position in the target image, indicating that the camera has rotated to the right. The leftward rotation would have resulted in the red cabinets and sink being on the right side of the image, which is not the case in the target image. Therefore, the main camera movement from the source image to the target image is a rightward rotation.",None
office,seq-08,000330-000357,phi,leftward,26.508789,1,leftward,"In the source image, the computer monitor is positioned to the left side of the desk, while in the target image, the monitor is more centrally located. This suggests that the camera has rotated to the right to capture the image, as the monitor has moved from a left-leaning position to a more central one.",None
pumpkin,seq-01,000655-000693,phi,rightward,26.980194,1,leftward,"The sink and the countertop appear to be in a similar position in both images, but the left cabinet in the source image is not visible in the target image. This suggests that the camera has rotated to the right to capture the target image, making the left cabinet appear to the right of the sink in the source image.",None
pumpkin,seq-03,000862-000894,phi,rightward,17.264059,1,leftward,"The position of the objects, particularly the blue couch and the green apple, have shifted to the right in the target image compared to the source image. This indicates a leftward rotation of the camera.",None
fire,seq-02,000050-000188,phi,rightward,22.448422,1,leftward,"The yellow caution sign in the foreground has moved to the right, indicating that the camera has rotated to the right. Additionally, the position of the fire extinguisher and the red box has shifted slightly to the right, suggesting that the camera has also moved to the right. The overall composition of the image has changed, with the objects now aligned in a way that is not possible from the source image to the target image, confirming a rightward rotation.",None
redkitchen,seq-05,000143-000258,phi,leftward,16.792759,1,leftward,"The table and chairs in both images are positioned similarly, but the source image is taken from a slightly different angle, making the left side of the image appear more prominent. This suggests a leftward rotation of the camera to capture the image.",None
pumpkin,seq-01,000262-000296,phi,leftward,19.433601,1,leftward,"The position of the coffee machine in the source image is slightly to the left compared to the target image. This suggests that the camera has moved to the right, capturing the coffee machine in a more central position in the frame. Additionally, the angle of the camera seems to have changed, as the perspective of the objects in the image has shifted slightly, indicating a rotation rather than a translation.",None
pumpkin,seq-06,000934-000965,phi,leftward,18.202988,1,leftward,"The position of the objects, particularly the paper signs and the placement of the objects on the counter, suggest that the camera has rotated to the right from the source image to the target image. In the source image, the signs are more prominently displayed on the left side, while in the target image, they are more centered and the objects on the counter are arranged differently, indicating a rotation to the right.",None
pumpkin,seq-01,000610-000664,phi,rightward,27.143568,1,leftward,"The position of the 'OTHER' label on the red cabinet has shifted from the left side in the source image to the right side in the target image, indicating a leftward rotation of the camera. Additionally, the angle of the camera seems to have changed, as the perspective of the sink and the countertop has altered, further supporting the conclusion of a leftward rotation.",None
pumpkin,seq-01,000649-000678,phi,rightward,23.206789,1,leftward,"The position of the 'OTHER' sign has changed from the source image to the target image, indicating a leftward rotation of the camera. In the source image, the sign is on the right side, while in the target image, it is on the left side. This suggests that the camera has rotated to the left to capture the target image.",None
pumpkin,seq-01,000247-000280,phi,leftward,21.161211,1,leftward,"The position of the coffee machine and the counter in the source image is slightly different from the target image. In the source image, the coffee machine is positioned more to the left and the counter is more to the right compared to the target image. This suggests that the camera has moved to the right, causing the objects to appear in a different position. Therefore, the main camera movement from the source image to the target image is a rightward rotation.",None
redkitchen,seq-14,000701-000728,phi,leftward,27.373873,1,leftward,"The objects in the source image appear to be more spread out and the perspective is more zoomed out compared to the target image. This suggests that the camera has moved closer to the objects, which typically indicates a leftward rotation. Additionally, the angle of the objects in relation to the camera seems to have shifted, further supporting the leftward movement.",None
pumpkin,seq-01,000620-000666,phi,rightward,22.564247,1,leftward,"The position of the 'OTHER' label on the red cabinet has shifted from the left side in the source image to the right side in the target image, indicating a leftward rotation of the camera.",None
pumpkin,seq-01,000629-000710,phi,rightward,47.816568,1,leftward,"The source image shows a kitchen with red cabinets and a sink. The target image appears to be taken from a different angle, showing more of the kitchen's layout, including a dishwasher and a coffee machine. The position of the sink and the cabinets have changed, indicating a leftward rotation of the camera.",None
office,seq-03,000763-000797,phi,leftward,19.621168,1,leftward,"The position of the chair and the backpack in the source image is slightly different from the target image. In the source image, the chair is positioned more to the left and the backpack is closer to the right side of the image. In the target image, the chair is positioned more to the right and the backpack is closer to the left side of the image. This suggests that the camera has rotated to the right to capture the target image.",None
office,seq-03,000740-000773,phi,leftward,22.323526,1,leftward,"In the source image, the chair is positioned to the left side of the frame, while in the target image, the chair is more centered. This suggests that the camera has rotated to the right to capture the target image, as the chair has moved from the left to the center of the frame.",None
office,seq-03,000863-000894,phi,rightward,16.955918,1,leftward,"The position of the objects in the source image is slightly different from the target image. The chair in the source image is facing more towards the left side of the image, while in the target image, it is facing more towards the right side. This suggests that the camera has rotated to the right. Additionally, the backpack in the source image is positioned more towards the right side of the image, while in the target image, it is positioned more towards the left side. This further supports the conclusion that the camera has rotated to the right.",None
office,seq-03,000730-000759,phi,leftward,19.870397,1,leftward,"The position of the objects in the source image is slightly different from the target image. The chair in the source image is positioned more to the left compared to the target image. Additionally, the backpack in the source image is closer to the left side of the image, while in the target image, it is positioned more towards the center. These changes in object positions suggest that the camera has rotated to the right to capture the target image.",None
pumpkin,seq-01,000647-000711,phi,rightward,44.623806,1,leftward,"The sink and the counter in the source image are positioned to the left, while in the target image, they are more centered. This suggests that the camera has rotated to the right to capture the target image, aligning the sink and counter with the center of the image.",None
fire,seq-02,000049-000184,phi,rightward,20.188966,1,leftward,"The camera appears to have rotated leftward from the source image to the target image. This is inferred from the position of the yellow caution sign, which is now more to the right in the target image compared to the source image. Additionally, the angle of the sign in relation to the fire extinguisher and the fire safety signboard has changed, indicating a rotation rather than a translation or flip.",None
heads,seq-01,000222-000249,phi,leftward,15.069571,1,leftward,"In the source image, the can is positioned to the left of the head sculpture, while in the target image, the can is to the right of the head sculpture. This indicates that the camera has rotated to the right to capture the image.",None
office,seq-03,000750-000790,phi,leftward,25.300213,1,leftward,"In the source image, the computer monitor is positioned to the right side of the frame, while in the target image, the monitor is more centrally located. This suggests that the camera has rotated to the left, allowing for a more central view of the monitor and the surrounding objects.",None
heads,seq-01,000215-000242,phi,leftward,17.501885,1,leftward,"In the source image, the objects on the desk are positioned with the left head sculpture slightly to the left of the right head sculpture. In the target image, the left head sculpture appears to be more to the right compared to the right head sculpture, indicating a leftward rotation of the camera.",None
pumpkin,seq-01,000236-000265,phi,leftward,20.566588,1,leftward,"The position of the coffee machine in the source image is slightly to the left compared to the target image, indicating a leftward rotation. Additionally, the angle of the counter in the source image is more vertical, while in the target image it is more horizontal, suggesting a rotation as well.",None
pumpkin,seq-01,000229-000267,phi,leftward,23.648201,1,leftward,"The position of the microwave oven in the source image is slightly to the left compared to its position in the target image. This indicates that the camera has rotated to the right to capture the target image. Additionally, the angle of the camera seems to have changed, as the view of the microwave oven is now more frontal in the target image compared to the source image. Therefore, the main camera movement from the source image to the target image is a rightward rotation.",None
pumpkin,seq-01,000624-000671,phi,rightward,23.531548,1,leftward,"The position of the 'OTHER' label on the red cabinet has shifted from the left side in the source image to the right side in the target image, indicating a leftward rotation of the camera.",None
pumpkin,seq-06,000938-000970,phi,leftward,17.165657,1,leftward,"The position of the objects, particularly the placement of the paper towels and the paper dispenser, suggests that the camera has rotated to the right to capture the target image. In the source image, the paper towels are positioned to the left, while in the target image, they are on the right side of the paper dispenser. This indicates a rightward rotation of the camera.",None
pumpkin,seq-06,000922-000957,phi,leftward,19.768623,1,leftward,"The position of the sink and the counter in the source image is slightly different from the target image. In the source image, the sink is positioned more towards the left side of the image, while in the target image, the sink is more towards the center. This suggests that the camera has rotated to the right to capture the target image. Additionally, the placement of the labels on the red cabinets has changed, further indicating a rightward rotation.",None
pumpkin,seq-06,000853-000908,phi,leftward,46.824244,1,leftward,"The source image shows a kitchen with a counter and a sink, while the target image shows the same kitchen but with the counter and sink rotated to the left. This indicates that the camera has rotated leftward from the source image to the target image.",None
redkitchen,seq-04,000362-000399,phi,rightward,15.299785,1,leftward,"The sign in the source image is positioned to the left side, while in the target image, it is more centered. This suggests that the camera has rotated to the right to capture the target image, allowing for a more central positioning of the sign.",None
pumpkin,seq-06,000934-000961,phi,leftward,16.067464,1,leftward,"The position of the objects, particularly the placement of the paper signs and the arrangement of the items on the counter, suggest that the camera has rotated to the right. In the source image, the signs are more aligned with the left side of the image, while in the target image, they are more aligned with the right side. This indicates a rightward rotation of the camera.",None
pumpkin,seq-06,000901-000936,phi,leftward,20.90486,1,leftward,"The position of the sinks and the counter in both images are consistent, but the left image is taken from a slightly different angle, making it appear as if the camera has rotated leftward. The red cabinets and the tiles on the wall also appear to be in the same position, confirming the leftward rotation.",None
pumpkin,seq-01,000633-000709,phi,rightward,47.166995,1,leftward,"The position of the sink and the counter in the source image is slightly different from the target image. In the source image, the sink is positioned more towards the left side of the image, while in the target image, it is more towards the center. This suggests that the camera has rotated to the right to capture the target image. Additionally, the red cabinets in the source image are more prominent and closer to the camera, while in the target image, they are slightly further away and appear smaller, which supports the idea of a rightward rotation.",None
office,seq-08,000324-000349,phi,leftward,22.729422,1,leftward,"In the source image, the computer monitor is positioned more towards the left side of the image, while in the target image, the monitor is more towards the right side. This suggests that the camera has rotated to the right to capture the image. Additionally, the chair and the desk in the source image are positioned more towards the left, while in the target image, they are more towards the right, further supporting the rightward rotation of the camera.",None
pumpkin,seq-06,000892-000919,phi,leftward,18.063409,1,leftward,"The position of the objects in the source image and the target image are almost identical, with the exception of the left side of the image being more blurred in the target image. This suggests that the camera has rotated to the right, causing the left side of the image to be out of focus. The right side of the image, including the sink and the red cabinets, remains in focus, indicating that the camera has not moved significantly in the right direction. Therefore, the main camera movement is a leftward rotation.",None
pumpkin,seq-06,000924-000957,phi,leftward,18.798075,1,leftward,"The position of the sink and the counter in the source image is slightly different from the target image. The sink and the counter in the target image are positioned more to the right compared to the source image. This suggests that the camera has rotated to the right to capture the target image. Additionally, the placement of the labels on the red cabinets also indicates a rightward rotation as they are positioned more towards the right in the target image compared to the source image.",None
pumpkin,seq-01,000613-000672,phi,rightward,31.174937,1,leftward,"The position of the 'OTHER' label on the drawer has shifted from the left side in the source image to the right side in the target image, indicating a leftward rotation of the camera.",None
office,seq-07,000175-000208,phi,leftward,20.000744,1,leftward,"The source image shows a room with a desk and a bookshelf, while the target image shows the same room but with the desk and bookshelf appearing to be rotated to the right. This suggests that the camera has moved from a leftward to a rightward rotation.",None
pumpkin,seq-06,000908-000949,phi,leftward,24.048844,1,leftward,"The position of the red cabinets in the source image is slightly to the left compared to the target image. This suggests that the camera has rotated to the right to capture the target image. Additionally, the placement of objects such as the sink and the paper towels on the counter appears to have shifted to the right, further supporting the conclusion that the camera has rotated rightward.",None
pumpkin,seq-01,000246-000285,phi,leftward,24.030683,1,leftward,"The position of the coffee machine in the source image is slightly to the left compared to the target image, indicating a leftward rotation. Additionally, the red cabinets in the background of the source image are more to the left than in the target image, further supporting the leftward rotation.",None
pumpkin,seq-01,000608-000657,phi,rightward,22.98506,1,leftward,"The position of the 'PLASTIC' label on the red cabinet has shifted from the left side in the source image to the right side in the target image, indicating a leftward rotation of the camera. Additionally, the overall layout and perspective of the objects in the image suggest a rotation rather than a translation or flip.",None
office,seq-07,000241-000273,phi,leftward,18.829098,1,leftward,"The source image shows a room with a desk and a computer setup facing the camera. In the target image, the desk and computer setup are rotated to the right, indicating a leftward rotation of the camera. The position of the objects, such as the chair and the monitor, have shifted to the left, confirming this movement.",None
pumpkin,seq-01,000644-000708,phi,rightward,44.821271,1,leftward,"The position of the objects in the source image is slightly different from the target image. In the source image, the sink is positioned more towards the left side of the image, while in the target image, the sink is more towards the center. This suggests that the camera has rotated to the right to capture the target image. Additionally, the red cabinets in the source image are more prominent and closer to the camera, while in the target image, they are slightly further away and appear smaller, which supports the idea of a rightward rotation.",None
pumpkin,seq-01,000260-000298,phi,leftward,22.321939,1,leftward,"The position of the coffee machine in the source image is slightly to the left compared to the target image, indicating a leftward rotation. Additionally, the angle of the counter and the position of the red cabinets have changed, further supporting the conclusion that the camera has rotated leftward.",None
pumpkin,seq-06,000881-000914,phi,leftward,22.33395,1,leftward,"The position of the coffee machine in the source image is slightly to the left compared to the target image, indicating a leftward rotation. Additionally, the angle of the counter in the source image is more vertical, while in the target image it is more horizontal, suggesting a rotation as well.",None
pumpkin,seq-01,000675-000709,phi,rightward,21.697035,1,leftward,"The position of the sink and the counter in the source image is slightly different from the target image. In the source image, the sink is positioned more towards the left side of the image, while in the target image, the sink is positioned more towards the center. This suggests that the camera has rotated to the right to capture the target image. Additionally, the red cabinets in the source image are more prominent and closer to the camera, while in the target image, they are slightly further away and appear smaller, which also supports the rightward rotation of the camera.",None
pumpkin,seq-01,000614-000658,phi,rightward,20.0769,1,leftward,"The position of the 'PLASTIC' label on the red cabinet has shifted from the left side in the source image to the right side in the target image, indicating a leftward rotation of the camera.",None
