scene,seq,pair,dof,label text,label value,pred option,pred text,reason,question
office,seq-09,000160-000193,phi,leftward,15.206562,1,leftward,"The source image is blurry and lacks detail, making it difficult to accurately assess the camera movement. However, the target image appears to be a clearer and more detailed version of the same scene, suggesting that the camera moved to the right to capture the image. The presence of the same objects and their relative positions in both images supports this conclusion.",None
pumpkin,seq-03,000187-000198,phi,leftward,15.474354,1,leftward,"The source image shows a kitchen with a blue sofa on the left side, and the target image shows the same kitchen with the blue sofa now on the right side. This indicates that the camera has rotated to the right, moving the sofa from the left to the right side of the image.",None
pumpkin,seq-06,000456-000474,phi,leftward,15.089308,1,leftward,"The source image is taken from a slightly different angle compared to the target image. The camera seems to have moved to the right, as the position of the blue sofa and the red cabinets have shifted slightly to the right in the target image. Additionally, the angle of the countertop and the sink has changed, indicating a rotation rather than a translation.",None
pumpkin,seq-06,000922-000950,phi,leftward,15.582437,1,leftward,"The target image appears to be a leftward rotation of the source image. This is evident from the position of the objects and the labels on the cabinets, which are rotated to the left in the target image compared to the source image. The sink and the labels on the cabinets are aligned in a way that suggests a leftward rotation has occurred.",None
pumpkin,seq-08,000966-000976,phi,leftward,15.033759,1,leftward,"The source image is taken from a slightly different angle compared to the target image, with the camera positioned more to the left in the source image. This suggests that the camera has rotated to the right to capture the target image. Additionally, the perspective of the red cabinets and the countertop appears to be consistent between the two images, indicating that the camera has moved laterally rather than vertically or up/down.",None
pumpkin,seq-01,000215-000255,phi,leftward,15.244855,1,leftward,"The target image appears to be a leftward rotation of the source image. This is evident from the position of the objects and the layout of the kitchen, which seem to have been rotated 90 degrees counterclockwise.",None
redkitchen,seq-14,000740-000775,phi,leftward,16.612008,1,leftward,"The target image appears to be a leftward rotation of the source image. This is evident from the position of the objects and the layout of the room. The objects on the counter and the wall tiles have shifted to the left, and the overall perspective of the room has changed to match the target image.",None
office,seq-09,000646-000656,phi,rightward,16.602234,1,leftward,"The source image is blurry and the target image is clearer, indicating that the camera moved to the right to capture the target image. The left side of the target image is more in focus than the left side of the source image, suggesting a rightward rotation of the camera.",None
office,seq-10,000038-000059,phi,rightward,15.373692,1,leftward,"The source image shows a clear view of the room with a desk and chairs, while the target image is blurry, suggesting that the camera moved to the left and rotated to capture the scene. The blurriness indicates a leftward rotation, as the right side of the room is more in focus compared to the left side.",None
pumpkin,seq-03,000198-000207,phi,leftward,15.906826,1,leftward,"The image appears to be taken from a different angle, with the camera positioned closer to the couch in the second image. This suggests a leftward rotation of the camera to capture the image.",None
redkitchen,seq-01,000140-000168,phi,rightward,15.48627,1,leftward,"The target image appears to be a rotated version of the source image, with the camera angle shifted to the right. This can be inferred from the position of the objects and the perspective of the image. The red cabinets and the countertop appear to be in the same position, but the angle of the image has changed, making it look like the camera has moved to the right.",None
office,seq-08,000091-000101,phi,rightward,16.095312,1,leftward,"The target image appears to be a leftward rotation of the source image. This is evident from the position of the desk and the chair, which are rotated to the left in the target image compared to the source image. Additionally, the angle of the light source and the shadows on the floor also suggest a leftward rotation.",None
office,seq-09,000438-000457,phi,rightward,17.077953,1,leftward,"The target image appears to be a leftward rotation of the source image. This is evident from the position of the chair and the desk, which are rotated to the left in the target image compared to the source image. Additionally, the angle of the monitor in the target image is more acute, suggesting a rotation rather than a translation or flip.",None
office,seq-03,000775-000800,phi,leftward,15.36707,1,leftward,"The source image shows a room with a chair and a backpack, while the target image shows the same room but with the chair and backpack appearing to be in a different position, suggesting a leftward rotation of the camera.",None
pumpkin,seq-03,000162-000187,phi,leftward,15.021268,1,leftward,"The source image shows a kitchen with red cabinets and a countertop with various items on it. The target image appears to be taken from a slightly different angle, with the red cabinets appearing more prominent and the countertop items less visible. This suggests that the camera has moved to the left, rotating to capture a wider view of the kitchen. The leftward rotation allows for a more comprehensive view of the space, including the red cabinets and the countertop items.",None
pumpkin,seq-01,000644-000663,phi,rightward,15.347003,1,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. This suggests that the camera has moved closer to the counter, likely rotating to the left to capture the image from a different angle. The leftward rotation is the most plausible movement given the change in perspective and the positioning of the objects in the kitchen.",None
office,seq-08,000408-000423,phi,rightward,15.434366,1,leftward,"The source image shows a chair and a desk with a computer monitor, while the target image shows the same scene but with the chair and desk appearing to be rotated to the right. This suggests that the camera has moved to the right, causing the objects to appear in a different position relative to the camera's perspective.",None
office,seq-09,000738-000746,phi,rightward,17.407764,1,leftward,"The source image is blurry and lacks detail, but the target image is clearer and shows a different angle of the room. The position of the chair and desk in the target image suggests that the camera has moved to the right, rotating around the desk to capture the image. The presence of the computer monitor and keyboard in the target image also supports this inference.",None
office,seq-08,000423-000440,phi,rightward,15.676126,1,leftward,"The target image appears to be a leftward rotation of the source image. This is evident from the position of the objects and the perspective. The desk and chair in the source image are now on the right side of the target image, and the window and the wall art are now on the left side of the target image. The camera movement is consistent with a leftward rotation.",None
office,seq-03,000845-000860,phi,rightward,15.373632,1,leftward,"The source image shows a computer desk with a chair facing the camera, while the target image shows the same desk and chair but with the chair rotated to the right. This indicates that the camera has rotated to the left to capture the target image.",None
chess,seq-01,000771-000833,phi,rightward,15.492773,1,leftward,"The target image appears to be a leftward rotation of the source image. This is evident from the position of the objects and the angle at which they are presented. The books on the shelf and the chair have shifted to the left, and the overall layout of the room has been rotated to match the perspective in the target image.",None
pumpkin,seq-03,000848-000875,phi,rightward,15.694296,1,leftward,"The position of the blue couch and the green apple remain consistent between the two images, indicating that the camera has rotated to the right to capture the second image. The red cabinets and black countertops are also in the same position, further supporting this conclusion.",None
heads,seq-01,000600-000631,phi,rightward,15.701038,1,leftward,"The source image shows a clear view of the desk and the computer setup, while the target image is blurry and the desk and computer setup are not clearly visible. This suggests that the camera moved to the left and rotated to capture the image, resulting in the blurriness.",None
pumpkin,seq-01,000255-000279,phi,leftward,15.297641,1,leftward,"The target image appears to be a leftward rotation of the source image. This is evident from the position of the red cabinets and the angle at which the coffee machine is facing. In the source image, the cabinets are on the left side and the coffee machine is facing the viewer, while in the target image, the cabinets are on the right side and the coffee machine is facing to the left, indicating a leftward rotation.",None
office,seq-09,000378-000397,phi,leftward,15.134495,1,leftward,"The target image appears to be a leftward rotation of the source image. This is evident from the position of the chair and the desk, which are rotated to the left in the target image compared to the source image. Additionally, the angle of the desk and the position of the objects on it suggest a leftward movement.",None
redkitchen,seq-14,000268-000292,phi,leftward,16.074623,1,leftward,"The source image shows a table with a cup and some papers on it, and the target image shows the same scene but with the camera angle shifted to the right, making the table and chairs appear more to the left. This indicates a leftward rotation of the camera.",None
office,seq-10,000288-000308,phi,rightward,16.571165,1,leftward,"The source image shows a room with a desk and a chair, while the target image shows the same room but with the desk and chair appearing to be rotated to the right. This suggests that the camera has moved to the right, causing the objects to appear in a different position relative to the camera's perspective.",None
office,seq-03,000752-000775,phi,leftward,15.177776,1,leftward,"The target image appears to be a leftward rotation of the source image. This is evident from the position of the objects and the perspective. The chair and the desk in the source image are now on the right side of the target image, and the backpack is now on the left side. The window and the wall also appear to be in a different position relative to the objects in the room.",None
redkitchen,seq-05,000134-000257,phi,leftward,23.827196,1,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. This suggests that the camera has moved closer to the table, resulting in a leftward rotation of the camera to capture the image.",None
office,seq-10,000240-000252,phi,leftward,15.796282,1,leftward,"The source image shows a room with a desk and a chair facing the camera. The target image shows the same room but the angle of the camera has changed, making the desk and chair appear to be facing the opposite direction. This suggests that the camera has rotated to the left, making the right side of the room appear on the left side of the image. Therefore, the main camera movement from the source image to the target image is a leftward rotation.",None
office,seq-08,000063-000078,phi,rightward,15.867359,1,leftward,"The source image shows a chair and a desk with a computer monitor, while the target image shows the same scene but with the chair and desk appearing to be rotated to the left. This suggests that the camera has moved to the left, causing the objects to appear in a different orientation.",None
pumpkin,seq-03,000875-000899,phi,rightward,15.96507,1,leftward,"The image appears to be taken from a slightly different angle, with the camera having moved to the right, as the position of the objects such as the couch and the apple remain consistent but the perspective changes slightly. This suggests a rightward rotation of the camera.",None
office,seq-09,000224-000326,phi,leftward,56.783794,1,leftward,"The source image shows a room with a desk and a chair, while the target image shows the same room but with the camera angle shifted to the right, making the chair and the desk appear more to the left. This indicates a leftward rotation of the camera.",None
redkitchen,seq-05,000510-000566,phi,leftward,29.635622,1,leftward,"The source image shows a wall-mounted TV displaying a red screen with white dots, while the target image shows the same TV with the red screen now displaying a white image of a hand. This indicates that the camera has moved to the right, causing the TV to appear more to the right in the frame.",None
pumpkin,seq-08,000976-000991,phi,leftward,16.488632,1,leftward,"The source image shows a kitchen with red cabinets and a countertop with a sink. The target image appears to be taken from a different angle, showing more of the countertop and the sink. The camera seems to have rotated to the right, allowing for a wider view of the kitchen. The red cabinets are still visible, but the perspective has changed, indicating a rotation rather than a translation or zoom.",None
redkitchen,seq-06,000214-000241,phi,leftward,15.083631,1,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have rotated to the right to focus on a specific area of the room, likely the counter and the chair. This suggests a rightward rotation in camera movement from the source image to the target image.",None
redkitchen,seq-05,000000-000054,phi,leftward,15.376207,1,leftward,"The target image appears to be a leftward rotation of the source image. This is evident from the position of the objects and the perspective. The bookshelf and the television are aligned in a way that suggests a rotation to the left. Additionally, the angle of the objects in relation to the camera has changed, further supporting the conclusion of a leftward rotation.",None
office,seq-08,000304-000350,phi,leftward,32.627758,1,leftward,"The source image shows a room with a chair and some objects, while the target image shows a similar room but with the chair and objects positioned differently. The camera appears to have rotated to the right to capture the target image, as the chair and objects are now in a different position relative to the camera's perspective.",None
pumpkin,seq-01,000345-000355,phi,leftward,15.399001,1,leftward,"The source image shows a different perspective of the same scene as the target image. The camera appears to have rotated to the right, as the angle of the counter and the position of the objects on it have changed. The left side of the counter in the source image is now on the right side in the target image, and vice versa. The overall layout of the room remains the same, but the camera's position has shifted, resulting in a different view of the same scene.",None
pumpkin,seq-01,000663-000683,phi,rightward,15.34044,1,leftward,"The source image shows a kitchen with red cabinets and a countertop. The target image appears to be taken from a slightly different angle, with the camera positioned more to the left, making the cabinets and countertop appear more to the right. This suggests that the camera has moved leftward from the source image to the target image.",None
office,seq-08,000246-000264,phi,leftward,15.047941,1,leftward,"The source image shows a room with a desk, chair, and some items on the floor. The target image appears to be a continuation of the same scene but with a slight rotation. The chair and desk are still in the same position, but the perspective has changed, indicating a rotation. The left side of the chair and the right side of the desk are now more visible, suggesting a leftward rotation from the source image to the target image.",None
chess,seq-01,000398-000421,phi,leftward,15.403429,1,leftward,"The source image shows a room with a chessboard and a window with a view of trees. The target image shows the same room but the window view has changed to a different angle, indicating a rotation. Since the window is on the right side of the room in both images, the rotation must be to the left to show the different view of the trees outside the window. Therefore, the main camera movement is a leftward rotation.",None
office,seq-09,000731-000738,phi,rightward,15.55459,1,leftward,"The source image shows a room with a desk and a chair, while the target image is blurry and shows a similar room with a desk and a chair. The camera seems to have moved to the left side of the room, causing the blurriness in the target image. This suggests that the camera moved leftward rotation from the source image to the target image.",None
office,seq-02,000123-000136,phi,rightward,15.059226,1,leftward,"The target image appears to be a leftward rotation of the source image. This is evident from the position of the objects on the desk, such as the placement of the monitor, keyboard, and the chair, which have shifted to the left side of the desk in the target image compared to the source image. Additionally, the angle of the light source and the shadows on the desk also suggest a leftward rotation.",None
pumpkin,seq-01,000601-000644,phi,rightward,15.324047,1,leftward,"The target image appears to be a leftward rotation of the source image. This is evident from the position of the objects and the labels on the bins, which have shifted to the left side of the image in the target image compared to the source image. The overall layout and perspective of the kitchen remain consistent, indicating a rotation rather than a translation or other type of movement.",None
pumpkin,seq-06,000849-000899,phi,leftward,42.632507,1,leftward,"The source image shows a kitchen with a counter and a vending machine, while the target image shows a different angle of the same kitchen with the vending machine in focus. The camera appears to have rotated to the right to capture the target image, as the vending machine is now in the foreground and the counter is in the background.",None
pumpkin,seq-01,000331-000345,phi,leftward,15.587926,1,leftward,"The source image shows a kitchen with red cabinets and a sink, while the target image shows the same kitchen from a slightly different angle. The main difference between the two images is the position of the camera, which has been rotated to the left. This can be inferred from the fact that the left side of the kitchen in the source image is now on the right side in the target image, and vice versa. The overall layout of the kitchen remains the same, but the perspective has changed due to the camera movement.",None
pumpkin,seq-01,000683-000710,phi,rightward,15.240115,1,leftward,"The source image shows a kitchen with red cabinets and a countertop. The target image appears to be taken from a slightly different angle, with the camera having moved to the left, as the left side of the countertop and cabinets are more visible in the target image. This suggests a leftward rotation of the camera.",None
redkitchen,seq-04,000605-000628,phi,leftward,15.923716,1,leftward,"The target image appears to be a rotated version of the source image, with the camera angle shifted to the right. This can be inferred from the position of the objects on the shelf, which seem to be aligned in a different orientation in the target image compared to the source image. The sign ""REING HUMAN"" is also rotated, indicating that the camera has moved to a new position.",None
office,seq-07,000333-000344,phi,rightward,16.143214,1,leftward,"The source image shows a room with a window on the right side, and the target image shows the same room with the window now on the left side. This indicates that the camera has rotated 180 degrees, which is equivalent to a leftward rotation.",None
office,seq-09,000666-000683,phi,rightward,15.889683,1,leftward,"The source image is more in focus and has more detail compared to the target image. The target image appears to be taken from a different angle, with the right side of the image being more blurred and the left side being more in focus. This suggests that the camera moved to the right while taking the target image, resulting in a leftward rotation of the camera relative to the source image.",None
office,seq-03,000712-000729,phi,leftward,15.102795,1,leftward,"The target image appears to be a leftward rotation of the source image. This is evident from the position of the objects and the perspective. The chair and desk in the source image are positioned to the right, but in the target image, they are on the left side, indicating a leftward rotation.",None
redkitchen,seq-12,000253-000270,phi,rightward,15.27082,1,leftward,"The source image is blurry and the target image is clearer, indicating that the camera moved from a position with a lower resolution to a position with a higher resolution. This suggests that the camera moved to the right, as the right side of the image in the source image is more in focus in the target image. Therefore, the main camera movement is a leftward rotation.",None
office,seq-08,000225-000244,phi,leftward,15.412968,1,leftward,"The source image shows a room with a desk and a chair, while the target image shows the same room but from a different angle, with the chair and the desk being more visible. This suggests that the camera moved to the right, rotating to capture the scene from a new perspective.",None
office,seq-08,000168-000187,phi,leftward,15.638572,1,leftward,"The source image is taken from a slightly different angle compared to the target image, with the camera positioned more to the left in the source image. This suggests that the camera has moved to the right, rotating slightly to capture the target image. The office chair and desk are still visible in both images, but their positions have changed slightly, indicating a rotation rather than a translation.",None
office,seq-03,000729-000752,phi,leftward,15.209957,1,leftward,"The target image appears to be a leftward rotation of the source image. This is evident from the position of the objects and the angle at which they are presented. For example, the chair and the computer desk are rotated to the left, and the backpack is now on the left side of the image instead of the right. The overall layout and orientation of the objects suggest a leftward rotation.",None
office,seq-08,000187-000198,phi,leftward,15.986835,1,leftward,"The source image is slightly tilted to the left, and the target image is slightly tilted to the right. This suggests that the camera has rotated from left to right. The position of the objects in the room, such as the desk and the chair, also supports this inference. The desk and chair are positioned in a way that suggests a left-to-right rotation. Therefore, the main camera movement from the source image to the target image is a leftward rotation.",None
heads,seq-01,000208-000242,phi,leftward,15.349436,1,leftward,"The position of the objects on the desk appears to have shifted slightly to the right in the target image compared to the source image. This suggests that the camera moved to the right when capturing the target image. Additionally, the angle of the objects in relation to the camera seems to have changed, further supporting the conclusion that the camera moved to the right.",None
chess,seq-01,000544-000562,phi,rightward,15.294713,1,leftward,"The position of the chessboard and the arrangement of the chess pieces appear to be rotated to the right in the target image compared to the source image. This suggests that the camera has moved to the right, causing the scene to appear rotated.",None
redkitchen,seq-07,000477-000500,phi,rightward,16.748263,1,leftward,"The target image appears to be a leftward rotation of the source image. This is evident from the position of the objects and the layout of the room. The red cabinet in the background and the black countertop remain in the same position, but the objects on the countertop, such as the tablet and the box, are rotated to the left. This suggests that the camera has moved to the left side of the original image, resulting in a leftward rotation.",None
pumpkin,seq-01,000355-000368,phi,leftward,15.545124,1,leftward,"The target image appears to be a leftward rotation of the source image. This is evident from the position of the objects and the layout of the room. The blue sofa and the red cabinets have shifted to the left, and the door and the bulletin board have also moved to the left side of the image. The lighting and the overall composition of the room have not changed significantly, indicating a rotation rather than a translation or a perspective change.",None
redkitchen,seq-04,000362-000396,phi,rightward,15.017103,1,leftward,"The source image shows a sign with the text 'BUSINESS HARDWARE' and a blurred background, while the target image shows a similar scene but with the sign now clearly visible and the background less blurred. This suggests that the camera moved to the left to capture the sign more clearly, indicating a leftward rotation.",None
pumpkin,seq-01,000279-000306,phi,leftward,15.368621,1,leftward,"The target image appears to be a leftward rotation of the source image. This is evident from the position of the objects and the layout of the kitchen. The red cabinets and the sink are aligned in a way that suggests a rotation to the left. Additionally, the angle of the objects in the target image is consistent with a leftward rotation from the source image.",None
office,seq-07,000189-000217,phi,leftward,16.08449,1,leftward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the room. This suggests a leftward rotation of the camera when moving from the source image to the target image.",None
office,seq-03,000860-000884,phi,rightward,15.226099,1,leftward,"The source image is blurry and lacks detail, making it difficult to accurately assess the camera movement. However, the target image appears to be a clearer and more detailed version of the same scene, suggesting that the camera may have moved to the left to capture the image. The leftward rotation of the camera would result in a clearer and more detailed image, as seen in the target image.",None
pumpkin,seq-06,000899-000922,phi,leftward,15.366569,1,leftward,The target image appears to be a leftward rotation of the source image. This is evident from the position of the objects and the layout of the kitchen. The red cabinets and the sink are aligned in a way that suggests a rotation to the left.,None
